agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,combatControlGroupToControlGroup,combatControlGroupToExperimentalGroup,combatExperimentalGroupToControlGroup,combatExperimentalGroupToExperimentalGroup,controlAgentAgingDeaths,controlAgentCombatDeaths,controlAgentDeaths,controlAgentDiseaseDeaths,controlAgentLastMoveOptimalityPercentage,controlAgentMeanTimeToLive,controlAgentStarvationDeaths,controlAgentTotalMetabolism,controlAgentWealthBurnRate,controlAgentWealthCollected,controlAgentWealthTotal,controlAgentsBorn,controlAgentsReplaced,controlCarryingCapacity,controlDiseaseEffectiveReproductionRate,controlDiseaseIncidence,controlDiseasePrevalence,controlEnvironmentWealthCreated,controlEnvironmentWealthTotal,controlGiniCoefficient,controlLargestTribe,controlLargestTribeSize,controlMaxWealth,controlMeanAge,controlMeanAgeAtDeath,controlMeanConflictHappiness,controlMeanDeathsPercentage,controlMeanFamilyHappiness,controlMeanHappiness,controlMeanHealthHappiness,controlMeanMetabolism,controlMeanMovement,controlMeanSelfishness,controlMeanSocialHappiness,controlMeanTradePrice,controlMeanVision,controlMeanWealth,controlMeanWealthHappiness,controlMinWealth,controlPopulation,controlRemainingTribes,controlSeed,controlSickAgents,controlSickAgentsPercentage,controlTimestep,controlTradeVolume,disease0AgentAgingDeaths,disease0AgentCombatDeaths,disease0AgentDeaths,disease0AgentDiseaseDeaths,disease0AgentLastMoveOptimalityPercentage,disease0AgentMeanTimeToLive,disease0AgentStarvationDeaths,disease0AgentTotalMetabolism,disease0AgentWealthBurnRate,disease0AgentWealthCollected,disease0AgentWealthTotal,disease0AgentsBorn,disease0AgentsReplaced,disease0CarryingCapacity,disease0DiseaseEffectiveReproductionRate,disease0DiseaseIncidence,disease0DiseasePrevalence,disease0EnvironmentWealthCreated,disease0EnvironmentWealthTotal,disease0GiniCoefficient,disease0LargestTribe,disease0LargestTribeSize,disease0MaxWealth,disease0MeanAge,disease0MeanAgeAtDeath,disease0MeanConflictHappiness,disease0MeanDeathsPercentage,disease0MeanFamilyHappiness,disease0MeanHappiness,disease0MeanHealthHappiness,disease0MeanMetabolism,disease0MeanMovement,disease0MeanSelfishness,disease0MeanSocialHappiness,disease0MeanTradePrice,disease0MeanVision,disease0MeanWealth,disease0MeanWealthHappiness,disease0MinWealth,disease0Population,disease0RemainingTribes,disease0Seed,disease0SickAgents,disease0SickAgentsPercentage,disease0Timestep,disease0TradeVolume,diseaseControlGroupToControlGroup,diseaseControlGroupToExperimentalGroup,diseaseEffectiveReproductionRate,diseaseExperimentalGroupToControlGroup,diseaseExperimentalGroupToExperimentalGroup,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,lendingControlGroupToControlGroup,lendingControlGroupToExperimentalGroup,lendingExperimentalGroupToControlGroup,lendingExperimentalGroupToExperimentalGroup,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,reproductionControlGroupToControlGroup,reproductionControlGroupToExperimentalGroup,reproductionExperimentalGroupToControlGroup,reproductionExperimentalGroupToExperimentalGroup,seed,sickAgents,sickAgentsPercentage,timestep,tradeControlGroupToControlGroup,tradeControlGroupToExperimentalGroup,tradeExperimentalGroupToControlGroup,tradeExperimentalGroupToExperimentalGroup,tradeVolume
0,0,0,0,100.0,7.88,0,1246,7.88,12442,12442,0,0,250,0,0,0,0,0,0,0,0,100.0,7.88,0,1246,7.88,12442,12442,0,0,250,0,1,1,0,0,0,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8576,0.132,0,84,0,0,0,0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,0,0,0,8352200926948400897,1,0.4,0,0,0,0,0,0
0,38,38,0,100.0,8.28,0,1054,8.28,931.3636652035174,10577.18,0,0,249,38,0,0,0,0,38,38,0,100.0,8.28,0,1054,8.28,931.3636652035174,10577.18,0,0,249,1.0,1,2,0,0,0,1,77,81,1.0,0.32,-0.17,17.92,0.0,-0.11,0.98,2.49,3.5,-1.0,-0.91,1.13,3.43,49.89,-0.01,17,212,3,0,2,0.94,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,2,13576,7753,0.144,1,77,0,0,0,0,81,1.0,0.32,-0.17,17.92,0.0,-0.11,0.98,2.49,3.5,-1.0,-0.91,1.13,3.43,49.89,-0.01,17,212,3,0,0,0,0,8352200926948400897,2,0.94,1,36,0,0,0,32
0,21,21,0,100.0,8.57,0,948,8.57,-255.80256957218702,9450.11,0,0,247,21,0,0,0,0,21,21,0,100.0,8.57,0,948,8.57,-255.80256957218702,9450.11,0,0,247,1.0,1,3,0,0,0,1,69,80,2.0,1.14,-0.1,10.99,0.0,-0.01,0.97,2.48,3.52,-1.0,-0.85,1.54,3.46,49.48,-0.03,13,191,3,0,3,1.57,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,3,5000,7343,0.155,1,69,0,0,0,0,80,2.0,1.14,-0.1,10.99,0.0,-0.01,0.97,2.48,3.52,-1.0,-0.85,1.54,3.46,49.48,-0.03,13,191,3,0,0,0,0,8352200926948400897,3,1.57,2,23,0,0,0,22
0,13,14,0,100.0,8.84,1,871,8.84,-233.6654343331569,8720.16,0,0,244,13,0,0,0,0,13,14,0,100.0,8.84,1,871,8.84,-233.6654343331569,8720.16,0,0,244,1.0,1,4,0,0,0,1,67,80.55,3.0,2.21,-0.07,7.91,0.0,0.12,0.95,2.46,3.5,-1.0,-0.77,1.2,3.47,49.27,0.01,9,177,3,0,4,2.26,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,1,4,5000,7153,0.167,1,67,0,0,0,0,80.55,3.0,2.21,-0.07,7.91,0.0,0.12,0.95,2.46,3.5,-1.0,-0.77,1.2,3.47,49.27,0.01,9,177,3,0,0,0,0,8352200926948400897,4,2.26,3,27,0,0,0,27
0,7,11,1,100.0,8.9,4,813,8.9,-218.74357106667884,8139.75,0,0,241,7,0,0,0,0,7,11,1,100.0,8.9,4,813,8.9,-218.74357106667884,8139.75,0,0,241,1.0,1,4,0,0,0,1,61,82.55,4.0,3.36,-0.04,6.63,0.0,0.25,0.95,2.45,3.54,-1.0,-0.7,1.24,3.5,49.03,0.04,5,166,3,0,4,2.41,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,1,4,5000,7107,0.181,1,61,0,0,0,0,82.55,4.0,3.36,-0.04,6.63,0.0,0.25,0.95,2.45,3.54,-1.0,-0.7,1.24,3.5,49.03,0.04,5,166,3,0,0,0,0,8352200926948400897,4,2.41,4,17,0,0,0,15
0,8,14,4,100.0,9.34,6,730,9.34,-168.82006821480056,7612.33,0,0,237,8,0,0,0,0,8,14,4,100.0,9.34,6,730,9.34,-168.82006821480056,7612.33,0,0,237,1.0,1,1,0,0,0,1,55,84.65,5.0,4.14,-0.05,9.21,0.0,0.38,0.99,2.4,3.58,-1.0,-0.63,1.15,3.53,50.08,0.08,2,152,3,0,1,0.66,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,5000,7147,0.182,1,55,0,0,0,0,84.65,5.0,4.14,-0.05,9.21,0.0,0.38,0.99,2.4,3.58,-1.0,-0.63,1.15,3.53,50.08,0.08,2,152,3,0,0,0,0,8352200926948400897,1,0.66,5,19,0,0,0,19
0,10,16,0,100.0,9.82,6,643,9.82,-105.82673049183862,7024.86,0,0,232,10,0,0,0,0,10,16,0,100.0,9.82,6,643,9.82,-105.82673049183862,7024.86,0,0,232,1.0,1,2,0,0,0,1,49,88.54,6.0,5.19,-0.07,11.76,0.0,0.43,0.97,2.36,3.58,-1.0,-0.56,1.19,3.56,51.65,0.1,10,136,3,0,2,1.47,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,2,5000,7235,0.177,1,49,0,0,0,0,88.54,6.0,5.19,-0.07,11.76,0.0,0.43,0.97,2.36,3.58,-1.0,-0.56,1.19,3.56,51.65,0.1,10,136,3,0,0,0,0,8352200926948400897,2,1.47,6,14,0,0,0,14
0,5,8,1,100.0,9.94,3,603,9.94,-54.113818766812415,6697.16,0,0,227,5,0,0,0,0,5,8,1,100.0,9.94,3,603,9.94,-54.113818766812415,6697.16,0,0,227,1.0,1,2,0,0,0,1,47,92.54,7.0,6.0,-0.04,6.25,0.0,0.48,0.97,2.36,3.52,-1.0,-0.49,1.23,3.56,52.32,0.04,11.07,128,3,0,2,1.56,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,2,5000,7310,0.18,1,47,0,0,0,0,92.54,7.0,6.0,-0.04,6.25,0.0,0.48,0.97,2.36,3.52,-1.0,-0.49,1.23,3.56,52.32,0.04,11.07,128,3,0,0,0,0,8352200926948400897,2,1.56,7,17,0,0,0,17
0,8,12,0,100.0,10.39,4,538,10.39,-60.931680203852764,6208.79,0,0,222,8,0,0,0,0,8,12,0,100.0,10.39,4,538,10.39,-60.931680203852764,6208.79,0,0,222,1.0,1,3,0,0,0,1,46,95.54,8.0,7.08,-0.07,10.34,0.0,0.53,0.95,2.32,3.49,-1.0,-0.43,1.26,3.54,53.52,0.07,7.07,116,3,0,3,2.59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,3,5000,7401,0.19,1,46,0,0,0,0,95.54,8.0,7.08,-0.07,10.34,0.0,0.53,0.95,2.32,3.49,-1.0,-0.43,1.26,3.54,53.52,0.07,7.07,116,3,0,0,0,0,8352200926948400897,3,2.59,8,8,0,0,0,8
0,3,9,2,100.0,11.01,6,488,11.01,-19.651874237303204,5918.59,0,0,217,3,0,0,0,0,3,9,2,100.0,11.01,6,488,11.01,-19.651874237303204,5918.59,0,0,217,1.0,1,2,0,0,0,1,41,98.54,9.0,8.0,-0.01,8.41,0.0,0.68,0.96,2.28,3.54,-1.0,-0.35,1.02,3.56,55.31,0.08,3.07,107,3,0,2,1.87,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,2,5000,7459,0.19,1,41,0,0,0,0,98.54,9.0,8.0,-0.01,8.41,0.0,0.68,0.96,2.28,3.54,-1.0,-0.35,1.02,3.56,55.31,0.08,3.07,107,3,0,0,0,0,8352200926948400897,2,1.87,9,8,0,0,0,8
