agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,combatControlGroupToControlGroup,combatControlGroupToExperimentalGroup,combatExperimentalGroupToControlGroup,combatExperimentalGroupToExperimentalGroup,controlAgentAgingDeaths,controlAgentCombatDeaths,controlAgentDeaths,controlAgentDiseaseDeaths,controlAgentLastMoveOptimalityPercentage,controlAgentMeanTimeToLive,controlAgentStarvationDeaths,controlAgentTotalMetabolism,controlAgentWealthBurnRate,controlAgentWealthCollected,controlAgentWealthTotal,controlAgentsBorn,controlAgentsReplaced,controlCarryingCapacity,controlDiseaseEffectiveReproductionRate,controlDiseaseIncidence,controlDiseasePrevalence,controlEnvironmentWealthCreated,controlEnvironmentWealthTotal,controlGiniCoefficient,controlLargestTribe,controlLargestTribeSize,controlMaxWealth,controlMeanAge,controlMeanAgeAtDeath,controlMeanConflictHappiness,controlMeanDeathsPercentage,controlMeanFamilyHappiness,controlMeanHappiness,controlMeanHealthHappiness,controlMeanMetabolism,controlMeanMovement,controlMeanSelfishness,controlMeanSocialHappiness,controlMeanTradePrice,controlMeanVision,controlMeanWealth,controlMeanWealthHappiness,controlMinWealth,controlPopulation,controlRemainingTribes,controlSeed,controlSickAgents,controlSickAgentsPercentage,controlTimestep,controlTradeVolume,disease0AgentAgingDeaths,disease0AgentCombatDeaths,disease0AgentDeaths,disease0AgentDiseaseDeaths,disease0AgentLastMoveOptimalityPercentage,disease0AgentMeanTimeToLive,disease0AgentStarvationDeaths,disease0AgentTotalMetabolism,disease0AgentWealthBurnRate,disease0AgentWealthCollected,disease0AgentWealthTotal,disease0AgentsBorn,disease0AgentsReplaced,disease0CarryingCapacity,disease0DiseaseEffectiveReproductionRate,disease0DiseaseIncidence,disease0DiseasePrevalence,disease0EnvironmentWealthCreated,disease0EnvironmentWealthTotal,disease0GiniCoefficient,disease0LargestTribe,disease0LargestTribeSize,disease0MaxWealth,disease0MeanAge,disease0MeanAgeAtDeath,disease0MeanConflictHappiness,disease0MeanDeathsPercentage,disease0MeanFamilyHappiness,disease0MeanHappiness,disease0MeanHealthHappiness,disease0MeanMetabolism,disease0MeanMovement,disease0MeanSelfishness,disease0MeanSocialHappiness,disease0MeanTradePrice,disease0MeanVision,disease0MeanWealth,disease0MeanWealthHappiness,disease0MinWealth,disease0Population,disease0RemainingTribes,disease0Seed,disease0SickAgents,disease0SickAgentsPercentage,disease0Timestep,disease0TradeVolume,diseaseControlGroupToControlGroup,diseaseControlGroupToExperimentalGroup,diseaseEffectiveReproductionRate,diseaseExperimentalGroupToControlGroup,diseaseExperimentalGroupToExperimentalGroup,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,lendingControlGroupToControlGroup,lendingControlGroupToExperimentalGroup,lendingExperimentalGroupToControlGroup,lendingExperimentalGroupToExperimentalGroup,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,reproductionControlGroupToControlGroup,reproductionControlGroupToExperimentalGroup,reproductionExperimentalGroupToControlGroup,reproductionExperimentalGroupToExperimentalGroup,seed,sickAgents,sickAgentsPercentage,timestep,tradeControlGroupToControlGroup,tradeControlGroupToExperimentalGroup,tradeExperimentalGroupToControlGroup,tradeExperimentalGroupToExperimentalGroup,tradeVolume
0,0,0,0,100.0,7.19,0,1246,7.19,12442,12442,0,0,250,0,0,0,0,0,0,0,0,100.0,7.19,0,1246,7.19,12442,12442,0,0,250,0,49,49,0,0,0,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,50,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,8576,0.132,0,84,0,0,0,0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,0,0,0,1134066589678229553,50,20.0,0,0,0,0,0,0
0,25,25,3,100.0,6.89,0,1121,6.89,275.9218888947991,10978.64,0,0,249,25,0,0,0,0,25,25,3,100.0,6.89,0,1121,6.89,275.9218888947991,10978.64,0,0,249,1.07,16,62,0,0,0,0,79,79,1.0,0.24,-0.08,11.11,0.0,-0.6,0.51,2.49,3.43,-1.0,-0.9,1.28,3.53,48.79,-0.12,17.07,225,3,0,61,27.11,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1.07,0,0,16,63,13576,7751,0.14,0,79,0,0,0,0,79,1.0,0.24,-0.08,11.11,0.0,-0.6,0.51,2.49,3.43,-1.0,-0.9,1.28,3.53,48.79,-0.12,17.07,225,3,0,0,0,0,1134066589678229553,61,27.11,1,41,0,0,0,41
0,19,20,7,100.0,6.91,1,1020,6.91,-828.5023830215356,9474.71,0,0,247,19,0,0,0,0,19,20,7,100.0,6.91,1,1020,6.91,-828.5023830215356,9474.71,0,0,247,1.25,5,60,0,0,0,1,70,80.75,2.0,1.2,-0.07,9.76,0.0,-0.53,0.45,2.49,3.41,-1.0,-0.82,1.27,3.55,46.22,-0.08,4,205,3,0,57,27.8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1.25,0,0,5,60,5000,7351,0.17,1,70,0,0,0,0,80.75,2.0,1.2,-0.07,9.76,0.0,-0.53,0.45,2.49,3.41,-1.0,-0.82,1.27,3.55,46.22,-0.08,4,205,3,0,0,0,0,1134066589678229553,57,27.8,2,33,0,0,0,32
0,13,28,21,100.0,7.29,15,878,7.29,-893.5791767975743,8072.65,0,0,244,13,0,0,0,0,13,28,21,100.0,7.29,15,878,7.29,-893.5791767975743,8072.65,0,0,244,1.0,9,44,0,0,0,1,66,79.67,3.0,2.14,-0.05,15.82,0.0,-0.19,0.57,2.48,3.46,-1.0,-0.76,1.35,3.57,45.61,0.05,4.06,177,3,0,44,24.86,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1.0,0,0,9,44,5000,7219,0.182,1,66,0,0,0,0,79.67,3.0,2.14,-0.05,15.82,0.0,-0.19,0.57,2.48,3.46,-1.0,-0.76,1.35,3.57,45.61,0.05,4.06,177,3,0,0,0,0,1134066589678229553,44,24.86,3,20,0,0,0,20
0,8,24,16,100.0,7.89,16,753,7.89,-702.5244528693117,6979.41,0,0,240,8,0,0,0,0,8,24,16,100.0,7.89,16,753,7.89,-702.5244528693117,6979.41,0,0,240,1.0,1,24,0,0,0,1,59,78,4.0,3.08,-0.04,15.69,0.0,0.04,0.7,2.46,3.46,-1.0,-0.7,1.13,3.59,45.62,0.08,3.76,153,3,0,24,15.69,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.0,0,0,1,24,5000,7234,0.196,1,59,0,0,0,0,78,4.0,3.08,-0.04,15.69,0.0,0.04,0.7,2.46,3.46,-1.0,-0.7,1.13,3.59,45.62,0.08,3.76,153,3,0,0,0,0,1134066589678229553,24,15.69,4,13,0,0,0,13
0,4,19,11,100.0,8.67,15,662,8.67,-457.9787838143135,6265.3,0,0,235,4,0,0,0,0,4,19,11,100.0,8.67,15,662,8.67,-457.9787838143135,6265.3,0,0,235,0,0,13,0,0,0,1,53,81.21,5.0,4.05,-0.03,14.18,0.0,0.23,0.81,2.47,3.43,-1.0,-0.65,1.07,3.57,46.76,0.1,4.07,134,3,0,13,9.7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5000,7333,0.196,1,53,0,0,0,0,81.21,5.0,4.05,-0.03,14.18,0.0,0.23,0.81,2.47,3.43,-1.0,-0.65,1.07,3.57,46.76,0.1,4.07,134,3,0,0,0,0,1134066589678229553,13,9.7,5,14,0,0,0,14
0,9,21,9,100.0,9.47,12,546,9.47,-246.542888199855,5618.65,0,0,229,9,0,0,0,0,9,21,9,100.0,9.47,12,546,9.47,-246.542888199855,5618.65,0,0,229,1.0,1,5,0,0,0,1,44,81.21,6.0,5.14,-0.06,18.58,0.0,0.39,0.91,2.42,3.43,-1.0,-0.58,1.21,3.67,49.72,0.12,12.09,113,3,0,5,4.42,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,5,5000,7434,0.176,1,44,0,0,0,0,81.21,6.0,5.14,-0.06,18.58,0.0,0.39,0.91,2.42,3.43,-1.0,-0.58,1.21,3.67,49.72,0.12,12.09,113,3,0,0,0,0,1134066589678229553,5,4.42,6,9,0,0,0,7
0,3,6,2,100.0,9.73,3,512,9.73,-108.7687882695807,5344.57,0,0,223,3,0,0,0,0,3,6,2,100.0,9.73,3,512,9.73,-108.7687882695807,5344.57,0,0,223,1.0,1,4,0,0,0,1,42,82.66,7.0,6.17,-0.03,5.61,0.0,0.36,0.94,2.39,3.44,-1.0,-0.51,1.1,3.64,49.95,-0.04,10.68,107,3,0,4,3.74,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,4,5000,7517,0.186,1,42,0,0,0,0,82.66,7.0,6.17,-0.03,5.61,0.0,0.36,0.94,2.39,3.44,-1.0,-0.51,1.1,3.64,49.95,-0.04,10.68,107,3,0,0,0,0,1134066589678229553,4,3.74,7,13,0,0,0,12
0,5,9,0,100.0,9.9,4,468,9.9,-93.59879873491685,4895.94,0,0,217,5,0,0,0,0,5,9,0,100.0,9.9,4,468,9.9,-93.59879873491685,4895.94,0,0,217,0,0,4,0,0,0,1,38,83.66,8.0,7.11,-0.05,9.18,0.0,0.34,0.92,2.39,3.38,-1.0,-0.48,1.0,3.72,49.96,-0.05,4.68,98,3,0,4,4.08,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5000,7616,0.203,1,38,0,0,0,0,83.66,8.0,7.11,-0.05,9.18,0.0,0.34,0.92,2.39,3.38,-1.0,-0.48,1.0,3.72,49.96,-0.05,4.68,98,3,0,0,0,0,1134066589678229553,4,4.08,8,3,0,0,0,3
0,3,8,1,100.0,10.52,5,424,10.52,-73.41702748282691,4587.89,0,0,211,3,0,0,0,0,3,8,1,100.0,10.52,5,424,10.52,-73.41702748282691,4587.89,0,0,211,0,0,3,0,0,0,1,36,86.66,9.0,8.0,-0.03,8.89,0.0,0.52,0.93,2.36,3.41,-1.0,-0.4,1.22,3.78,50.98,0.02,5.79,90,3,0,3,3.33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5000,7692,0.209,1,36,0,0,0,0,86.66,9.0,8.0,-0.03,8.89,0.0,0.52,0.93,2.36,3.41,-1.0,-0.4,1.22,3.78,50.98,0.02,5.79,90,3,0,0,0,0,1134066589678229553,3,3.33,9,9,0,0,0,9
