agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,combatControlGroupToControlGroup,combatControlGroupToExperimentalGroup,combatExperimentalGroupToControlGroup,combatExperimentalGroupToExperimentalGroup,controlAgentAgingDeaths,controlAgentCombatDeaths,controlAgentDeaths,controlAgentDiseaseDeaths,controlAgentLastMoveOptimalityPercentage,controlAgentMeanTimeToLive,controlAgentStarvationDeaths,controlAgentTotalMetabolism,controlAgentWealthBurnRate,controlAgentWealthCollected,controlAgentWealthTotal,controlAgentsBorn,controlAgentsReplaced,controlCarryingCapacity,controlDiseaseEffectiveReproductionRate,controlDiseaseIncidence,controlDiseasePrevalence,controlEnvironmentWealthCreated,controlEnvironmentWealthTotal,controlGiniCoefficient,controlLargestTribe,controlLargestTribeSize,controlMaxWealth,controlMeanAge,controlMeanAgeAtDeath,controlMeanConflictHappiness,controlMeanDeathsPercentage,controlMeanFamilyHappiness,controlMeanHappiness,controlMeanHealthHappiness,controlMeanMetabolism,controlMeanMovement,controlMeanSelfishness,controlMeanSocialHappiness,controlMeanTradePrice,controlMeanVision,controlMeanWealth,controlMeanWealthHappiness,controlMinWealth,controlPopulation,controlRemainingTribes,controlSeed,controlSickAgents,controlSickAgentsPercentage,controlTimestep,controlTradeVolume,disease0AgentAgingDeaths,disease0AgentCombatDeaths,disease0AgentDeaths,disease0AgentDiseaseDeaths,disease0AgentLastMoveOptimalityPercentage,disease0AgentMeanTimeToLive,disease0AgentStarvationDeaths,disease0AgentTotalMetabolism,disease0AgentWealthBurnRate,disease0AgentWealthCollected,disease0AgentWealthTotal,disease0AgentsBorn,disease0AgentsReplaced,disease0CarryingCapacity,disease0DiseaseEffectiveReproductionRate,disease0DiseaseIncidence,disease0DiseasePrevalence,disease0EnvironmentWealthCreated,disease0EnvironmentWealthTotal,disease0GiniCoefficient,disease0LargestTribe,disease0LargestTribeSize,disease0MaxWealth,disease0MeanAge,disease0MeanAgeAtDeath,disease0MeanConflictHappiness,disease0MeanDeathsPercentage,disease0MeanFamilyHappiness,disease0MeanHappiness,disease0MeanHealthHappiness,disease0MeanMetabolism,disease0MeanMovement,disease0MeanSelfishness,disease0MeanSocialHappiness,disease0MeanTradePrice,disease0MeanVision,disease0MeanWealth,disease0MeanWealthHappiness,disease0MinWealth,disease0Population,disease0RemainingTribes,disease0Seed,disease0SickAgents,disease0SickAgentsPercentage,disease0Timestep,disease0TradeVolume,diseaseControlGroupToControlGroup,diseaseControlGroupToExperimentalGroup,diseaseEffectiveReproductionRate,diseaseExperimentalGroupToControlGroup,diseaseExperimentalGroupToExperimentalGroup,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,lendingControlGroupToControlGroup,lendingControlGroupToExperimentalGroup,lendingExperimentalGroupToControlGroup,lendingExperimentalGroupToExperimentalGroup,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,reproductionControlGroupToControlGroup,reproductionControlGroupToExperimentalGroup,reproductionExperimentalGroupToControlGroup,reproductionExperimentalGroupToExperimentalGroup,seed,sickAgents,sickAgentsPercentage,timestep,tradeControlGroupToControlGroup,tradeControlGroupToExperimentalGroup,tradeExperimentalGroupToControlGroup,tradeExperimentalGroupToExperimentalGroup,tradeVolume
0,0,0,0,100.0,7.13,0,1246,7.13,12442,12442,0,0,250,0,0,0,0,0,0,0,0,100.0,7.13,0,1246,7.13,12442,12442,0,0,250,0,49,49,0,0,0,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,50,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,8576,0.132,0,84,0,0,0,0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,0,0,0,0,2888164483507754061,50,20.0,0,0,0,0,0,0
0,32,32,5,100.0,7.2,0,1069,7.2,526.1082617623747,10723.32,0,0,249,32,0,0,0,0,32,32,5,100.0,7.2,0,1069,7.2,526.1082617623747,10723.32,0,0,249,1.0,7,52,0,0,0,1,77,78.34,1.0,0.25,-0.11,14.68,0.0,-0.56,0.57,2.45,3.5,-1.0,-0.92,1.36,3.52,49.19,-0.1,18,218,3,0,49,22.48,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1.0,0,0,7,52,13576,7737,0.142,1,77,0,0,0,0,78.34,1.0,0.25,-0.11,14.68,0.0,-0.56,0.57,2.45,3.5,-1.0,-0.92,1.36,3.52,49.19,-0.1,18,218,3,0,0,0,0,2888164483507754061,49,22.48,1,33,0,0,0,29
0,15,19,9,100.0,7.16,4,979,7.16,-732.33691059528,9467.05,0,0,247,15,0,0,0,0,15,19,9,100.0,7.16,4,979,7.16,-732.33691059528,9467.05,0,0,247,1.0,6,46,0,0,0,1,70,79.34,2.0,1.16,-0.07,9.55,0.0,-0.48,0.59,2.46,3.52,-1.0,-0.84,1.23,3.5,47.57,-0.15,2.34,199,3,0,46,23.12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1.0,0,0,6,46,5000,7301,0.161,1,70,0,0,0,0,79.34,2.0,1.16,-0.07,9.55,0.0,-0.48,0.59,2.46,3.52,-1.0,-0.84,1.23,3.5,47.57,-0.15,2.34,199,3,0,0,0,0,2888164483507754061,46,23.12,2,23,0,0,0,23
0,14,27,17,100.0,7.65,13,836,7.65,-821.3330922260187,7929.97,0,0,244,14,0,0,0,0,14,27,17,100.0,7.65,13,836,7.65,-821.3330922260187,7929.97,0,0,244,1.0,3,29,0,0,0,1,63,80.34,3.0,2.15,-0.05,15.7,0.0,-0.23,0.69,2.43,3.45,-1.0,-0.76,1.32,3.51,46.1,-0.1,7.6,172,3,0,28,16.28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,0,0,3,29,5000,7197,0.196,1,63,0,0,0,0,80.34,3.0,2.15,-0.05,15.7,0.0,-0.23,0.69,2.43,3.45,-1.0,-0.76,1.32,3.51,46.1,-0.1,7.6,172,3,0,0,0,0,2888164483507754061,28,16.28,3,23,0,0,0,22
0,9,27,17,100.0,8.38,18,707,8.38,-527.7885935412465,6973.45,0,0,240,9,0,0,0,0,9,27,17,100.0,8.38,18,707,8.38,-527.7885935412465,6973.45,0,0,240,1.0,3,14,0,0,0,1,56,82,4.0,3.15,-0.06,18.62,0.0,0.1,0.83,2.44,3.54,-1.0,-0.7,1.2,3.57,48.09,0.04,7.28,145,3,0,13,8.97,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,0,0,3,14,5000,7230,0.188,1,56,0,0,0,0,82,4.0,3.15,-0.06,18.62,0.0,0.1,0.83,2.44,3.54,-1.0,-0.7,1.2,3.57,48.09,0.04,7.28,145,3,0,0,0,0,2888164483507754061,13,8.97,4,13,0,0,0,12
0,8,17,5,100.0,8.95,9,625,8.95,-256.6800737850166,6321.79,0,0,235,8,0,0,0,0,8,17,5,100.0,8.95,9,625,8.95,-256.6800737850166,6321.79,0,0,235,1.0,1,8,0,0,0,1,49,85,5.0,4.06,-0.05,13.28,0.0,0.2,0.88,2.44,3.55,-1.0,-0.64,1.14,3.6,49.39,0.01,5,128,3,0,8,6.25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,1,8,5000,7336,0.189,1,49,0,0,0,0,85,5.0,4.06,-0.05,13.28,0.0,0.2,0.88,2.44,3.55,-1.0,-0.64,1.14,3.6,49.39,0.01,5,128,3,0,0,0,0,2888164483507754061,8,6.25,5,8,0,0,0,8
0,5,9,1,100.0,9.12,4,576,9.12,-209.59815122568102,5862.18,0,0,230,5,0,0,0,0,5,9,1,100.0,9.12,4,576,9.12,-209.59815122568102,5862.18,0,0,230,1.0,3,10,0,0,0,1,43,88,6.0,5.22,-0.04,7.56,0.0,0.23,0.87,2.42,3.5,-1.0,-0.58,1.0,3.69,49.26,-0.01,13,119,3,0,10,8.4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.0,0,0,3,10,5000,7451,0.213,1,43,0,0,0,0,88,6.0,5.22,-0.04,7.56,0.0,0.23,0.87,2.42,3.5,-1.0,-0.58,1.0,3.69,49.26,-0.01,13,119,3,0,0,0,0,2888164483507754061,10,8.4,6,7,0,0,0,6
0,2,7,4,100.0,9.42,5,539,9.42,-178.0595361212679,5556.93,0,0,225,2,0,0,0,0,2,7,4,100.0,9.42,5,539,9.42,-178.0595361212679,5556.93,0,0,225,1.0,2,8,0,0,0,1,42,91,7.0,6.0,-0.02,6.25,0.0,0.38,0.89,2.41,3.45,-1.0,-0.51,1.34,3.66,49.62,0.02,4,112,3,0,8,7.14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,0,0,2,8,5000,7515,0.228,1,42,0,0,0,0,91,7.0,6.0,-0.02,6.25,0.0,0.38,0.89,2.41,3.45,-1.0,-0.51,1.34,3.66,49.62,0.02,4,112,3,0,0,0,0,2888164483507754061,8,7.14,7,12,0,0,0,12
0,5,15,3,100.0,10.4,10,447,10.4,-107.24303719650439,5060.8,0,0,219,5,0,0,0,0,5,15,3,100.0,10.4,10,447,10.4,-107.24303719650439,5060.8,0,0,219,0,0,3,0,0,0,1,41,94,8.0,7.0,-0.05,15.46,0.0,0.53,0.94,2.3,3.48,-1.0,-0.48,1.18,3.72,52.17,0.13,7.07,97,3,0,3,3.09,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5000,7573,0.228,1,41,0,0,0,0,94,8.0,7.0,-0.05,15.46,0.0,0.53,0.94,2.3,3.48,-1.0,-0.48,1.18,3.72,52.17,0.13,7.07,97,3,0,0,0,0,2888164483507754061,3,3.09,8,5,0,0,0,5
0,0,2,0,100.0,10.56,2,436,10.56,-54.747771280688184,4982.57,0,0,213,0,0,0,0,0,0,2,0,100.0,10.56,2,436,10.56,-54.747771280688184,4982.57,0,0,213,0,0,2,0,0,0,1,39,97,9.0,8.0,0.0,2.11,0.0,0.56,0.96,2.29,3.47,-1.0,-0.41,1.29,3.77,52.45,0.02,9,95,3,0,2,2.11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5000,7622,0.243,1,39,0,0,0,0,97,9.0,8.0,0.0,2.11,0.0,0.56,0.96,2.29,3.47,-1.0,-0.41,1.29,3.77,52.45,0.02,9,95,3,0,0,0,0,2888164483507754061,2,2.11,9,14,0,0,0,14
