agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5575235755739237879,0,0.0,0,0
0,33,33,0,100.0,8.16,0,1072,8.16,805.6153489804605,10868.0,0,0,249,0,0,0,13576,7741,0.134,1,76,78.09,1.0,0.24,-0.15,15.21,0.0,-0.1,1.0,2.47,3.49,-1.0,-0.92,1.33,3.49,50.08,-0.03,18,217,3,5575235755739237879,0,0.0,1,20
0,23,23,0,100.0,8.36,0,960,8.36,-249.16616141323584,9715.76,0,0,247,0,0,0,5000,7340,0.142,2,66,78.35,2.0,1.22,-0.11,11.86,0.0,-0.05,1.0,2.47,3.48,-1.0,-0.86,1.3,3.55,50.08,-0.07,17.29,194,3,5575235755739237879,0,0.0,2,23
0,11,11,0,100.0,8.54,0,902,8.54,-201.96693089946885,9041.59,0,0,244,0,0,0,5000,7153,0.152,1,62,82.35,3.0,2.45,-0.05,6.01,0.0,0.09,1.0,2.46,3.48,-1.0,-0.79,1.34,3.55,49.41,-0.07,14.29,183,3,5575235755739237879,0,0.0,3,27
0,13,17,0,100.0,8.72,4,807,8.72,-200.58550489857413,8216.12,0,0,241,0,0,0,5000,7170,0.163,2,60,86.35,4.0,3.12,-0.08,10.24,0.0,0.23,1.0,2.43,3.45,-1.0,-0.74,1.14,3.59,49.49,0.05,11.29,166,3,5575235755739237879,0,0.0,4,10
0,6,12,0,100.0,9.27,6,746,9.27,-130.5827617951131,7713.27,0,0,237,0,0,0,5000,7219,0.168,2,55,90.35,5.0,4.0,-0.04,7.79,0.0,0.4,1.0,2.42,3.41,-1.0,-0.66,1.21,3.58,50.09,0.09,8.29,154,3,5575235755739237879,0,0.0,5,23
0,9,10,0,100.0,9.4,1,693,9.4,-117.7179373360386,7204.03,0,0,233,0,0,0,5000,7299,0.183,2,50,94.35,6.0,5.2,-0.06,6.94,0.0,0.41,1.0,2.41,3.39,-1.0,-0.59,1.41,3.6,50.03,0.06,6.71,144,3,5575235755739237879,0,0.0,6,14
0,6,11,0,100.0,9.67,5,639,9.67,-78.42838609777769,6701.71,0,0,228,0,0,0,5000,7336,0.196,1,46,98.35,7.0,6.09,-0.05,8.27,0.0,0.54,1.0,2.4,3.41,-1.0,-0.51,1.16,3.61,50.39,0.1,3.71,133,3,5575235755739237879,0,0.0,7,10
0,4,7,0,100.0,9.97,3,599,9.97,-57.328909581003316,6430.5,0,0,223,0,0,0,5000,7385,0.201,1,45,102.35,8.0,7.14,-0.03,5.56,0.0,0.63,1.0,2.38,3.4,-1.0,-0.44,1.41,3.6,51.04,0.11,10.71,126,3,5575235755739237879,0,0.0,8,15
0,7,13,0,100.0,10.48,6,526,10.48,-42.3653909845964,5952.22,0,0,218,0,0,0,5000,7459,0.199,1,40,106.35,9.0,8.0,-0.06,11.5,0.0,0.73,1.0,2.33,3.4,-1.0,-0.38,1.22,3.65,52.67,0.17,6.59,113,3,5575235755739237879,0,0.0,9,9
0,5,12,0,100.0,11.32,7,461,11.32,-7.585300165175113,5580.64,0,0,213,0,0,0,5000,7527,0.189,1,38,109.35,10.0,9.0,-0.05,11.88,0.0,0.83,1.0,2.28,3.42,-1.0,-0.28,1.39,3.63,55.25,0.16,19,101,3,5575235755739237879,0,0.0,10,9
0,2,4,0,100.0,11.59,2,439,11.59,12.535732590014309,5465.63,0,0,208,0,0,0,5000,7578,0.196,1,37,113.35,11.0,10.0,-0.02,4.12,0.0,0.85,1.0,2.26,3.37,-1.0,-0.22,1.32,3.64,56.35,0.09,16.54,97,3,5575235755739237879,0,0.0,11,8
0,6,9,0,100.0,12.55,3,396,12.55,4.77586388203251,5141.42,0,0,202,0,0,0,5000,7649,0.202,1,34,117.35,12.0,11.11,-0.07,10.23,0.0,0.96,1.0,2.25,3.36,-1.0,-0.12,1.31,3.64,58.43,0.14,13.54,88,3,5575235755739237879,0,0.0,12,19
0,4,4,0,100.0,12.98,0,374,12.99,20.791408732738457,4985.81,0,0,197,0,0,0,5000,7705,0.216,1,33,120.35,13.0,12.0,-0.05,4.76,0.0,1.05,1.0,2.23,3.3,-1.0,-0.04,1.2,3.67,59.35,0.14,10.54,84,3,5575235755739237879,0,0.0,13,11
0,3,4,0,100.0,13.02,1,354,13.06,24.188689917271432,4807.66,0,0,192,0,0,0,5000,7757,0.225,1,32,123.35,14.0,13.0,-0.04,5.0,0.0,1.08,1.0,2.21,3.36,-1.0,-0.01,1.07,3.69,60.1,0.12,7.54,80,3,5575235755739237879,0,0.0,14,6
0,2,4,0,100.0,13.75,2,329,13.82,32.944179753384724,4743.88,0,0,187,0,0,0,5000,7788,0.223,1,31,126.35,15.0,14.0,-0.03,5.26,0.0,1.2,1.0,2.16,3.33,-1.0,0.07,1.24,3.68,62.42,0.15,4.54,76,3,5575235755739237879,0,0.0,15,8
0,2,4,0,100.0,14.19,2,313,14.29,-7.066893981903288,4701.31,1,0,182,0,0,0,5000,7809,0.218,1,34,129.35,15.79,15.0,-0.03,5.48,0.01,1.16,1.0,2.14,3.32,-1.0,0.14,1.2,3.66,64.4,0.04,4.84,73,3,5575235755739237879,0,0.0,16,6
0,3,4,0,100.0,14.26,1,299,14.41,-58.9309407920594,4590.77,2,0,177,0,0,0,5000,7818,0.215,1,34,132.35,16.34,16.0,-0.04,5.63,0.03,1.16,1.0,2.11,3.39,-1.0,0.16,1.02,3.63,64.66,0.02,1.84,71,3,5575235755739237879,0,0.0,17,5
0,0,1,0,100.0,14.63,1,291,14.82,55.57690512464015,4645.93,0,0,172,0,0,0,5000,7831,0.214,1,34,135.35,17.33,17.0,0.0,1.43,0.03,1.26,1.0,2.08,3.4,-1.0,0.22,1.0,3.63,66.37,0.02,5.33,70,3,5575235755739237879,0,0.0,18,3
0,2,4,0,100.0,15.29,2,269,15.53,34.95156747295679,4606.0,1,0,167,0,0,0,5000,7843,0.201,1,32,138.35,18.25,14.25,-0.03,5.97,0.04,1.27,1.0,2.01,3.45,-1.0,0.26,1.0,3.67,68.75,-0.01,17.34,67,3,5575235755739237879,0,0.0,19,3
0,2,2,0,100.0,14.87,0,269,15.18,-5.923832728444339,4533.84,2,0,162,0,0,0,5000,7851,0.208,1,34,141.35,18.69,19.0,-0.03,2.99,0.07,1.27,1.0,2.01,3.46,-1.0,0.29,1.62,3.7,67.67,-0.06,15.34,67,3,5575235755739237879,0,0.0,20,9
0,3,6,0,100.0,16.64,3,244,17.02,0.1360723056088844,4349.65,0,0,157,0,0,0,5000,7877,0.219,1,34,144.21,19.56,20.0,-0.05,9.84,0.07,1.36,1.0,2.0,3.56,-1.0,0.33,1.08,3.7,71.31,0.01,12.34,61,3,5575235755739237879,0,0.0,21,6
0,2,2,0,100.0,16.72,0,238,17.13,26.966010720301952,4284.62,1,0,153,0,0,0,5000,7902,0.233,1,33,147.21,20.18,21.0,-0.03,3.33,0.08,1.34,1.0,1.98,3.55,-1.0,0.32,1.23,3.7,71.41,-0.03,10.34,60,3,5575235755739237879,0,0.0,22,3
