agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5426437847393297656,0,0.0,0,0
0,35,35,0,100.0,8.42,0,1070,8.42,835.4286504122214,10820.0,0,0,249,0,0,0,13576,7685,0.14,2,77,81,1.0,0.31,-0.16,16.28,0.0,-0.07,1.0,2.49,3.53,-1.0,-0.91,1.28,3.45,50.33,-0.01,19,215,3,5426437847393297656,0,0.0,1,32
0,21,21,0,100.0,8.9,0,962,8.9,-233.77631634953383,9774.8,0,0,247,0,0,0,5000,7236,0.146,2,73,83,2.0,1.19,-0.1,10.82,0.0,0.03,1.0,2.48,3.6,-1.0,-0.83,1.21,3.48,50.39,-0.04,18,194,3,5426437847393297656,0,0.0,2,29
0,19,20,0,100.0,9.18,1,861,9.18,-189.71359090061645,8674.04,0,0,244,0,0,0,5000,7116,0.162,2,71,85.57,3.0,2.05,-0.11,11.49,0.0,0.07,1.0,2.47,3.51,-1.0,-0.76,1.25,3.5,49.85,-0.07,17.22,174,3,5426437847393297656,0,0.0,3,26
0,11,14,0,100.0,9.36,3,789,9.36,-153.32669098077002,8044.34,0,0,240,0,0,0,5000,7137,0.167,2,69,88.57,4.0,3.14,-0.07,8.75,0.0,0.26,1.0,2.47,3.44,-1.0,-0.67,1.17,3.43,50.28,0.0,18,160,3,5426437847393297656,0,0.0,4,20
0,12,14,0,100.0,9.67,2,723,9.67,-133.43208311981508,7418.81,0,0,236,0,0,0,5000,7225,0.177,2,65,90.85,5.0,4.14,-0.08,9.59,0.0,0.35,1.0,2.48,3.49,-1.0,-0.63,1.12,3.44,50.81,0.06,18.87,146,3,5426437847393297656,0,0.0,5,13
0,8,11,0,100.0,10.03,3,665,10.03,-86.2149561293179,6942.09,0,0,231,0,0,0,5000,7282,0.188,2,61,92.55,6.0,5.09,-0.06,8.15,0.0,0.46,1.0,2.46,3.47,-1.0,-0.58,1.28,3.49,51.42,0.1,16.87,135,3,5426437847393297656,0,0.0,6,13
0,7,10,0,100.0,10.42,3,611,10.42,-68.62963993959144,6521.64,0,0,226,0,0,0,5000,7361,0.203,2,55,94.55,7.0,6.0,-0.06,8.0,0.0,0.57,1.0,2.44,3.51,-1.0,-0.5,1.2,3.49,52.17,0.13,14.87,125,3,5426437847393297656,0,0.0,7,12
0,7,12,0,100.0,11.21,5,540,11.21,-55.91409902052765,6075.18,0,0,221,0,0,0,5000,7443,0.212,2,52,96.55,8.0,7.08,-0.06,10.62,0.0,0.64,1.0,2.39,3.5,-1.0,-0.42,1.21,3.43,53.76,0.12,12.59,113,3,5426437847393297656,0,0.0,8,16
0,8,14,0,100.0,12.06,6,456,12.06,-34.258572363475004,5503.04,0,0,215,0,0,0,5000,7547,0.219,2,45,99.55,9.0,8.0,-0.08,14.14,0.0,0.67,1.0,2.3,3.46,-1.0,-0.37,1.1,3.38,55.59,0.12,9.33,99,3,5426437847393297656,0,0.0,9,10
0,3,7,0,100.0,12.37,4,424,12.37,8.22148232982952,5219.11,0,0,209,0,0,0,5000,7597,0.228,2,43,103.47,10.0,9.14,-0.03,7.61,0.0,0.81,1.0,2.3,3.47,-1.0,-0.28,1.28,3.33,56.73,0.12,6.33,92,3,5426437847393297656,0,0.0,10,8
0,3,6,0,100.0,12.58,3,397,12.58,12.648646946020094,5044.05,0,0,203,0,0,0,5000,7661,0.229,2,37,107.47,11.0,10.0,-0.03,6.98,0.0,0.9,1.0,2.31,3.49,-1.0,-0.21,1.0,3.37,58.65,0.14,7,86,3,5426437847393297656,0,0.0,11,1
0,2,6,0,100.0,13.24,4,361,13.24,21.115258611403142,4894.83,0,0,197,0,0,0,5000,7710,0.225,2,33,111.47,12.0,11.17,-0.03,7.5,0.0,1.0,1.0,2.26,3.52,-1.0,-0.13,1.78,3.48,61.19,0.15,5.13,80,3,5426437847393297656,0,0.0,12,6
0,0,3,0,100.0,13.76,3,342,13.77,34.3310598485991,4877.31,0,0,191,0,0,0,5000,7743,0.223,2,32,115.47,13.0,12.0,0.0,3.9,0.0,1.09,1.0,2.22,3.53,-1.0,-0.06,1.0,3.51,63.34,0.15,3.13,77,3,5426437847393297656,0,0.0,13,4
0,1,6,0,100.0,15.1,5,314,15.15,-7.514886660590678,4768.66,1,0,186,0,0,0,5000,7768,0.208,1,28,119.47,13.82,13.0,-0.01,8.33,0.01,1.16,1.0,2.18,3.51,-1.0,-0.0,1.02,3.57,66.23,0.17,15,72,3,5426437847393297656,0,0.0,14,9
0,2,4,0,100.0,15.85,2,297,15.95,-14.318396691867889,4695.3,1,0,181,0,0,0,5000,7805,0.217,2,28,123.47,14.61,14.0,-0.03,5.8,0.01,1.15,1.0,2.15,3.59,-1.0,0.04,1.1,3.65,68.05,0.12,12,69,3,5426437847393297656,0,0.0,15,6
0,1,2,0,100.0,16.42,1,286,16.56,60.74247679028878,4688.25,0,0,176,0,0,0,5000,7825,0.219,2,28,127.47,15.6,15.0,-0.01,2.99,0.01,1.28,1.0,2.13,3.63,-1.0,0.09,1.37,3.69,69.97,0.19,15.73,67,3,5426437847393297656,0,0.0,16,7
0,2,6,0,100.0,18.04,4,259,18.24,37.021789702733116,4545.16,1,0,171,0,0,0,5000,7851,0.205,2,25,131.47,16.31,16.0,-0.03,9.68,0.03,1.38,1.0,2.09,3.68,-1.0,0.15,1.14,3.85,73.31,0.23,17.17,62,3,5426437847393297656,0,0.0,17,6
0,4,5,0,100.0,18.29,1,243,18.56,14.818306790053583,4313.58,1,0,166,0,0,0,5000,7897,0.217,1,24,135.47,17.21,14.2,-0.07,8.62,0.03,1.25,1.0,2.09,3.71,-1.0,0.18,1.1,3.86,74.37,0.1,14.17,58,3,5426437847393297656,0,0.0,18,7
0,3,3,0,100.0,18.36,0,234,18.7,15.801395744334535,4140.25,1,0,161,0,0,0,5000,7922,0.23,1,24,139.47,18.09,13.67,-0.05,5.36,0.04,1.21,1.0,2.09,3.71,-1.0,0.23,1.14,3.95,73.93,0.0,11.17,56,3,5426437847393297656,0,0.0,19,5
0,2,3,0,100.0,19.35,1,221,19.85,33.86108539935622,4091.31,1,0,156,0,0,0,5000,7939,0.219,1,25,143.47,18.7,19.0,-0.04,5.56,0.06,1.38,1.0,2.05,3.8,-1.0,0.25,1.24,3.93,75.76,0.1,8.17,54,3,5426437847393297656,0,0.0,20,5
0,1,2,0,100.0,20.36,1,208,21.09,74.2317550790497,4110.22,0,0,151,0,0,0,5000,7957,0.211,1,24,147.47,19.65,20.0,-0.02,3.85,0.06,1.49,1.0,2.0,3.81,-1.0,0.31,1.07,3.9,79.04,0.14,21,52,3,5426437847393297656,0,0.0,21,7
0,1,2,0,100.0,20.81,1,200,21.77,28.000000000000014,4116.22,1,0,146,0,0,0,5000,7959,0.209,1,22,151.47,20.59,11.5,-0.02,3.92,0.06,1.48,1.0,1.96,3.86,-1.0,0.38,1.21,4.0,80.71,0.06,20.66,51,3,5426437847393297656,0,0.0,22,8
0,2,3,0,100.0,21.97,1,188,23.22,76.70576235185356,3980.91,0,0,142,0,0,0,5000,7988,0.216,1,21,154.47,21.5,22.0,-0.04,6.25,0.06,1.56,1.0,1.96,3.9,-1.0,0.46,1.1,4.04,82.94,0.08,16.66,48,3,5426437847393297656,0,0.0,23,8
