agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,7306476263084271506,0,0.0,0,0
0,43,43,0,100.0,8.46,0,1035,8.46,1036.5743154688723,10410.44,0,0,248,0,0,0,13576,7807,0.134,0,72,77.21,1.0,0.28,-0.2,20.77,0.0,-0.16,1.0,2.5,3.42,-1.0,-0.92,1.3,3.5,50.29,-0.04,21,207,3,7306476263084271506,0,0.0,1,31
0,18,18,0,100.0,8.54,0,941,8.54,-263.6644304780206,9403.98,0,0,246,0,0,0,5000,7404,0.145,0,65,78.54,2.0,1.33,-0.1,9.52,0.0,-0.02,1.0,2.49,3.44,-1.0,-0.84,1.19,3.58,49.76,-0.08,18,189,3,7306476263084271506,0,0.0,2,26
0,21,21,0,100.0,8.61,0,830,8.61,-264.346467669274,8323.69,0,0,243,0,0,0,5000,7304,0.157,1,61,80.54,3.0,2.33,-0.12,12.5,0.0,0.01,1.0,2.47,3.41,-1.0,-0.81,1.09,3.6,49.55,-0.06,15,168,3,7306476263084271506,0,0.0,3,12
0,7,10,0,100.0,8.6,3,780,8.6,-187.19909444323073,7757.89,0,0,239,0,0,0,5000,7286,0.171,1,57,82.54,4.0,3.2,-0.04,6.33,0.0,0.1,1.0,2.47,3.43,-1.0,-0.75,1.44,3.56,49.1,-0.1,16,158,3,7306476263084271506,0,0.0,4,7
0,9,11,0,100.0,8.68,2,726,8.68,-170.63357422721265,7216.21,0,0,235,0,0,0,5000,7336,0.183,1,54,85.54,5.0,4.18,-0.06,7.48,0.0,0.17,1.0,2.47,3.43,-1.0,-0.7,1.35,3.59,49.09,-0.07,12,147,3,7306476263084271506,0,0.0,5,11
0,2,8,0,100.0,8.9,6,685,8.9,-122.72482864840394,6854.04,0,0,231,0,0,0,5000,7346,0.196,1,50,88.54,6.0,5.12,-0.01,5.76,0.0,0.32,1.0,2.46,3.45,-1.0,-0.63,1.14,3.63,49.31,-0.04,11,139,3,7306476263084271506,0,0.0,6,12
0,4,10,0,100.0,9.27,6,634,9.27,-118.74450181939957,6398.08,0,0,226,0,0,0,5000,7382,0.213,0,46,91.44,7.0,6.3,-0.02,7.75,0.0,0.45,1.0,2.46,3.43,-1.0,-0.56,1.03,3.7,49.6,0.03,6,129,3,7306476263084271506,0,0.0,7,9
0,8,13,0,100.0,9.99,5,555,9.99,-103.36783790127586,5927.89,0,0,221,0,0,0,5000,7459,0.222,0,40,98.2,8.0,7.0,-0.07,11.21,0.0,0.49,1.0,2.39,3.39,-1.0,-0.49,1.3,3.69,51.1,0.05,2,116,3,7306476263084271506,0,0.0,8,8
0,3,10,0,100.0,10.91,7,497,10.91,-19.40894347599047,5633.74,0,0,216,0,0,0,5000,7495,0.222,1,38,102.2,9.0,8.0,-0.03,9.43,0.0,0.58,1.0,2.34,3.34,-1.0,-0.43,1.24,3.63,53.15,0.03,9.12,106,3,7306476263084271506,0,0.0,9,12
