agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,2388459192224665226,0,0.0,0,0
0,31,31,0,100.0,8.28,0,1090,8.28,652.8611129681182,10926.93,0,0,249,0,0,0,13576,7775,0.138,1,77,76.87,1.0,0.26,-0.14,14.16,0.0,-0.1,1.0,2.49,3.52,-1.0,-0.92,1.22,3.49,49.89,-0.04,18.78,219,3,2388459192224665226,0,0.0,1,26
0,21,21,0,100.0,8.56,0,984,8.56,-292.8896109140667,9871.2,0,0,247,0,0,0,5000,7352,0.138,1,72,77,2.0,1.24,-0.1,10.61,0.0,-0.02,1.0,2.48,3.58,-1.0,-0.84,1.34,3.58,49.85,-0.08,17,198,3,2388459192224665226,0,0.0,2,25
0,17,18,0,100.0,8.64,1,890,8.64,-252.48388206296363,8861.77,0,0,244,0,0,0,5000,7212,0.153,1,64,80.53,3.0,2.28,-0.09,10.0,0.0,0.05,1.0,2.47,3.61,-1.0,-0.77,1.43,3.58,49.23,-0.09,15,180,3,2388459192224665226,0,0.0,3,21
0,12,19,0,100.0,8.9,7,788,8.9,-195.57462060074855,7952.23,0,0,240,0,0,0,5000,7205,0.167,1,57,84.53,4.0,3.16,-0.07,11.8,0.0,0.21,1.0,2.45,3.61,-1.0,-0.71,1.21,3.6,49.39,0.0,11,161,3,2388459192224665226,0,0.0,4,17
0,11,18,0,100.0,9.33,7,694,9.33,-176.3910451009505,7114.61,0,0,236,0,0,0,5000,7309,0.181,1,53,88.53,5.0,4.17,-0.08,12.59,0.0,0.25,1.0,2.43,3.58,-1.0,-0.67,1.19,3.52,49.75,-0.0,7,143,3,2388459192224665226,0,0.0,5,11
0,7,14,0,100.0,9.87,7,614,9.87,-119.37868292800718,6565.71,0,0,231,0,0,0,5000,7397,0.188,1,50,92.53,6.0,5.07,-0.05,10.85,0.0,0.37,1.0,2.38,3.53,-1.0,-0.62,1.0,3.6,50.9,0.04,20,129,3,2388459192224665226,0,0.0,6,4
0,5,10,0,100.0,10.4,5,556,10.4,-76.43217612104667,6162.68,0,0,226,0,0,0,5000,7482,0.2,1,43,96.53,7.0,6.1,-0.04,8.4,0.0,0.38,1.0,2.34,3.51,-1.0,-0.57,1.13,3.56,51.79,-0.01,17.8,119,3,2388459192224665226,0,0.0,7,7
0,3,6,0,100.0,10.67,3,523,10.67,-25.19539540542707,5907.22,0,0,221,0,0,0,5000,7529,0.218,1,42,100.53,8.0,7.0,-0.03,5.31,0.0,0.39,1.0,2.31,3.45,-1.0,-0.51,1.15,3.57,52.28,-0.06,11.06,113,3,2388459192224665226,0,0.0,8,6
0,3,6,0,100.0,10.99,3,490,10.99,-26.05916983075588,5660.89,0,0,216,0,0,0,5000,7552,0.239,1,40,103.53,9.0,8.0,-0.03,5.61,0.0,0.47,1.0,2.29,3.52,-1.0,-0.48,1.18,3.56,52.91,-0.01,5.06,107,3,2388459192224665226,0,0.0,9,9
0,7,15,0,100.0,12.47,8,396,12.47,-15.566697916638276,5189.91,0,0,210,0,0,0,5000,7612,0.226,1,36,107.53,10.0,9.07,-0.08,16.3,0.0,0.59,1.0,2.15,3.49,-1.0,-0.42,1.44,3.6,56.41,0.09,16,92,3,2388459192224665226,0,0.0,10,12
0,2,9,0,100.0,13.7,7,352,13.7,34.01298516954787,4920.62,0,0,204,0,0,0,5000,7667,0.229,1,37,111.57,11.0,10.0,-0.02,10.84,0.0,0.76,1.0,2.12,3.53,-1.0,-0.33,1.5,3.57,59.28,0.11,15,83,3,2388459192224665226,0,0.0,11,13
0,1,4,0,100.0,14.57,3,329,14.57,39.999999999999986,4801.42,0,0,198,0,0,0,5000,7732,0.236,1,35,115.57,12.0,11.0,-0.01,5.06,0.0,0.8,1.0,2.08,3.46,-1.0,-0.26,1.2,3.59,60.78,0.07,9,79,3,2388459192224665226,0,0.0,12,9
0,5,11,0,100.0,16.01,6,273,16.04,42.92863937065882,4348.02,0,0,192,0,0,0,5000,7815,0.228,1,32,119.57,13.0,12.0,-0.07,16.18,0.0,0.85,1.0,2.01,3.49,-1.0,-0.18,1.09,3.62,63.94,0.1,17,68,3,2388459192224665226,0,0.0,13,6
0,0,1,0,100.0,16.39,1,268,16.46,65.64408444753337,4381.19,0,0,186,0,0,0,5000,7851,0.236,1,33,123.57,14.0,13.0,0.0,1.49,0.0,0.88,1.0,2.0,3.45,-1.0,-0.11,1.17,3.66,65.39,-0.01,13,67,3,2388459192224665226,0,0.0,14,9
0,3,4,0,100.0,17.22,1,248,17.35,61.08975408485661,4296.1,0,0,180,0,0,0,5000,7893,0.237,1,31,127.57,15.0,14.0,-0.05,6.35,0.0,0.95,1.0,1.97,3.38,-1.0,-0.04,1.65,3.62,68.19,0.04,9.87,63,3,2388459192224665226,0,0.0,15,4
0,1,2,0,100.0,17.53,1,241,17.7,12.653183565973166,4320.86,1,0,175,0,0,0,5000,7904,0.234,1,30,131.57,15.76,15.0,-0.02,3.23,0.02,0.96,1.0,1.94,3.32,-1.0,-0.04,1.44,3.65,69.69,-0.0,10.86,62,3,2388459192224665226,0,0.0,16,3
0,1,1,0,100.0,17.83,0,239,18.05,55.76915149790451,4353.13,1,0,170,0,0,0,5000,7905,0.235,1,31,135.57,16.5,17.0,-0.02,1.61,0.03,0.97,1.0,1.93,3.32,-1.0,0.0,1.13,3.68,70.21,-0.05,8.86,62,3,2388459192224665226,0,0.0,17,9
0,4,4,0,100.0,18.71,0,221,19.0,67.27669673904856,4208.99,0,0,165,0,0,0,5000,7933,0.242,1,30,139.57,17.47,17.25,-0.07,6.9,0.02,1.05,1.0,1.91,3.36,-1.0,0.02,1.03,3.71,72.57,0.08,5.86,58,3,2388459192224665226,0,0.0,18,3
0,2,4,0,100.0,20.05,2,198,20.48,54.963334516917435,4200.66,1,0,160,0,0,0,5000,7948,0.224,1,29,143.57,18.11,18.0,-0.04,7.27,0.04,1.19,1.0,1.8,3.44,-1.0,0.06,1.34,3.78,76.38,0.12,13,55,3,2388459192224665226,0,0.0,19,5
0,1,1,0,100.0,20.52,0,193,21.06,90.66140785900177,4234.96,0,0,155,0,0,0,5000,7972,0.227,1,29,147.57,19.09,19.0,-0.02,1.85,0.04,1.16,1.0,1.79,3.39,-1.0,0.08,1.0,3.78,78.43,0.06,12,54,3,2388459192224665226,0,0.0,20,1
0,0,0,0,100.0,20.42,0,196,21.07,59.97333015784588,4329.96,1,0,150,0,0,0,5000,7977,0.227,1,30,151.57,19.75,0,0.0,0.0,0.05,1.2,1.0,1.78,3.44,-1.0,0.11,1.41,3.78,78.73,0.04,11,55,3,2388459192224665226,0,0.0,21,4
0,0,1,0,100.0,19.95,1,197,20.71,20.501842991765876,4410.12,2,0,146,0,0,0,5000,7956,0.22,1,31,155.57,20.02,21.0,0.0,1.79,0.09,1.25,1.0,1.76,3.55,-1.0,0.08,1.07,3.84,78.75,0.08,10,56,3,2388459192224665226,0,0.0,22,3
0,0,0,0,100.0,20.32,0,197,21.25,105.37937549808557,4515.12,0,0,142,0,0,0,5000,7943,0.222,1,30,159.57,21.02,0,0.0,0.0,0.09,1.33,1.0,1.76,3.55,-1.0,0.14,1.24,3.84,80.63,0.1,9,56,3,2388459192224665226,0,0.0,23,3
0,1,3,0,100.0,21.38,2,188,22.56,72.14081728147497,4554.25,1,0,138,0,0,0,5000,7948,0.202,1,30,163.57,21.52,23.0,-0.02,5.56,0.11,1.37,1.0,1.74,3.67,-1.0,0.18,2.11,3.81,84.34,0.11,17.45,54,3,2388459192224665226,0,0.0,24,7
0,1,2,0,100.0,21.89,1,185,23.29,45.756972222313365,4528.35,1,0,134,0,0,0,5000,7961,0.199,1,31,167.57,22.42,13.5,-0.02,3.77,0.13,1.36,1.0,1.75,3.68,-1.0,0.2,1.0,3.85,85.44,0.04,16.45,53,3,2388459192224665226,0,0.0,25,5
0,3,3,0,100.0,22.05,0,174,23.3,99.86135263274791,4357.04,0,0,130,0,0,0,5000,7993,0.201,1,29,171.57,23.26,25.0,-0.06,6.0,0.1,1.39,1.0,1.74,3.64,-1.0,0.25,1.03,3.88,87.14,0.1,17.45,50,3,2388459192224665226,0,0.0,26,4
0,0,0,0,100.0,22.64,0,176,23.74,73.11607658228722,4466.04,1,0,127,0,0,0,5000,7990,0.197,1,30,155.29,23.8,0,0.0,0.0,0.12,1.43,1.0,1.73,3.65,-1.0,0.27,1.13,3.84,87.57,0.04,17.45,51,3,2388459192224665226,0,0.0,27,9
0,2,2,0,100.0,23.09,0,176,23.77,-38.956122121994916,4371.8,2,0,124,0,0,0,5000,7996,0.196,1,29,159.29,23.75,27.0,-0.04,3.92,0.16,1.31,1.0,1.73,3.67,-1.0,0.25,1.01,3.82,85.72,-0.06,17.45,51,3,2388459192224665226,0,0.0,28,1
0,1,1,0,100.0,23.96,0,175,24.63,-69.00292043380844,4473.8,1,0,121,0,0,0,5000,8000,0.21,1,27,179.68,24.2,28.0,-0.02,1.96,0.16,1.32,1.0,1.72,3.65,-1.0,0.24,1.05,3.75,87.72,-0.06,16.45,51,3,2388459192224665226,0,0.0,29,3
0,3,4,0,100.0,25.54,1,160,26.64,-16.957342258738308,4344.59,1,0,118,0,0,0,5000,8015,0.215,1,29,183.46,24.29,29.0,-0.06,8.33,0.12,1.31,1.0,1.67,3.54,-1.0,0.25,1.2,3.75,90.51,-0.0,16.45,48,3,2388459192224665226,0,0.0,30,6
0,1,2,0,100.0,27.05,1,154,28.55,73.49999999999997,4376.9,0,0,115,0,0,0,5000,8029,0.217,1,27,187.62,25.04,30.0,-0.02,4.35,0.1,1.37,1.0,1.67,3.59,-1.0,0.31,1.33,3.76,95.15,-0.02,15.45,46,3,2388459192224665226,0,0.0,31,4
0,2,2,0,100.0,27.52,0,148,29.93,37.71271973616268,4386.33,0,0,112,0,0,0,5000,8050,0.231,1,28,191.62,25.77,31.0,-0.05,4.55,0.09,1.36,1.0,1.68,3.59,-1.0,0.33,1.15,3.82,99.69,-0.01,16.45,44,3,2388459192224665226,0,0.0,32,3
0,0,0,0,100.0,27.21,0,151,29.96,52.0,4481.33,1,0,109,0,0,0,5000,8057,0.238,1,29,195.62,26.2,0,0.0,0.0,0.11,1.33,1.0,1.68,3.56,-1.0,0.32,1.0,3.78,99.59,-0.09,15.45,45,3,2388459192224665226,0,0.0,33,1
0,2,3,0,100.0,28.28,1,144,31.67,-17.917982122677806,4409.58,1,0,106,0,0,0,5000,8068,0.233,1,29,199.62,26.79,23.33,-0.05,6.98,0.07,1.46,1.0,1.67,3.65,-1.0,0.34,0,3.77,102.55,0.09,14.45,43,3,2388459192224665226,0,0.0,34,0
0,1,1,0,100.0,27.72,0,147,31.42,-135.29476625758974,4511.58,2,0,103,0,0,0,5000,8061,0.252,1,30,210.83,26.41,34.0,-0.02,2.27,0.11,1.48,1.0,1.67,3.77,-1.0,0.33,1.0,3.77,102.54,0.06,14.45,44,3,2388459192224665226,0,0.0,35,2
0,0,0,0,100.0,27.95,0,147,32.22,96.33833608365353,4607.58,0,0,101,0,0,0,5000,8064,0.251,1,30,212.83,27.41,0,0.0,0.0,0.11,1.56,1.0,1.67,3.77,-1.0,0.35,1.0,3.77,104.72,0.09,14.45,44,3,2388459192224665226,0,0.0,36,2
0,0,1,0,100.0,28.18,1,148,32.26,12.092640796636246,4679.56,2,0,99,0,0,0,5000,8042,0.247,1,32,214.83,27.0,36.0,0.0,2.22,0.13,1.49,1.0,1.64,3.89,-1.0,0.33,1.09,3.76,103.99,0.02,14.45,45,3,2388459192224665226,0,0.0,37,3
