agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5518966874903603404,0,0.0,0,0
0,38,38,0,100.0,8.38,0,1058,8.38,905.8928989815961,10618.98,0,0,249,0,0,0,13576,7780,0.14,1,78,78,1.0,0.26,-0.18,17.92,0.0,-0.16,1.0,2.5,3.49,-1.0,-0.92,1.14,3.53,50.09,-0.06,21,212,3,5518966874903603404,0,0.0,1,32
0,16,16,0,100.0,8.52,0,978,8.52,-269.3996409506651,9706.41,0,0,247,0,0,0,5000,7357,0.149,1,75,78,2.0,1.19,-0.08,8.16,0.0,-0.03,1.0,2.49,3.44,-1.0,-0.85,1.17,3.57,49.52,-0.09,22,196,3,5518966874903603404,0,0.0,2,27
0,17,17,0,100.0,8.86,0,895,8.86,-282.86591876065944,8833.48,0,0,244,0,0,0,5000,7229,0.162,1,66,79.34,3.0,2.41,-0.09,9.5,0.0,0.11,1.0,2.5,3.38,-1.0,-0.76,1.3,3.59,49.35,-0.03,19.49,179,3,5518966874903603404,0,0.0,3,33
0,15,17,0,100.0,8.92,2,806,8.92,-227.3711956654944,7944.07,0,0,240,0,0,0,5000,7249,0.178,1,58,80.34,4.0,3.35,-0.09,10.49,0.0,0.21,1.0,2.49,3.31,-1.0,-0.7,1.34,3.55,49.04,0.0,17.68,162,3,5518966874903603404,0,0.0,4,13
0,11,14,0,100.0,9.09,3,736,9.09,-170.6685809768204,7279.86,0,0,236,0,0,0,5000,7313,0.193,1,54,81.34,5.0,4.21,-0.07,9.46,0.0,0.31,1.0,2.49,3.3,-1.0,-0.63,1.27,3.57,49.19,0.01,13.68,148,3,5518966874903603404,0,0.0,5,22
0,9,16,0,100.0,9.57,7,648,9.57,-132.991571214749,6602.78,0,0,231,0,0,0,5000,7363,0.202,1,48,82.77,6.0,5.12,-0.07,12.12,0.0,0.4,1.0,2.45,3.26,-1.0,-0.56,1.42,3.58,50.02,0.03,9.68,132,3,5518966874903603404,0,0.0,6,9
0,5,9,0,100.0,9.72,4,593,9.72,-91.74692109675598,6263.12,0,0,226,0,0,0,5000,7428,0.204,1,45,84.86,7.0,6.0,-0.04,7.32,0.0,0.47,1.0,2.41,3.25,-1.0,-0.5,1.17,3.62,50.92,0.01,5.68,123,3,5518966874903603404,0,0.0,7,11
0,2,5,0,100.0,10.04,3,564,10.04,-51.705369249054456,6115.77,0,0,221,0,0,0,5000,7467,0.207,1,44,88.11,8.0,7.0,-0.02,4.24,0.0,0.58,1.0,2.39,3.27,-1.0,-0.42,1.08,3.63,51.83,0.01,13,118,3,5518966874903603404,0,0.0,8,18
0,3,5,0,100.0,10.18,2,535,10.18,-48.54713319292055,5891.96,0,0,216,0,0,0,5000,7499,0.224,1,39,97.42,9.0,8.2,-0.03,4.42,0.0,0.62,1.0,2.37,3.31,-1.0,-0.35,1.41,3.65,52.14,-0.0,9,113,3,5518966874903603404,0,0.0,9,8
