agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5305941895212221980,0,0.0,0,0
0,36,36,0,100.0,8.23,0,1080,8.23,890.133161943744,10610.0,0,0,249,0,0,0,13576,7767,0.144,0,74,78,1.0,0.28,-0.17,16.82,0.0,-0.16,1.0,2.52,3.49,-1.0,-0.93,1.1,3.48,49.58,-0.06,16,214,3,5305941895212221980,0,0.0,1,25
0,13,13,0,100.0,8.39,0,1018,8.39,-260.72220590520703,9935.39,0,0,247,0,0,0,5000,7304,0.148,0,70,77.39,2.0,1.38,-0.06,6.47,0.0,0.05,1.0,2.53,3.48,-1.0,-0.85,1.41,3.44,49.43,-0.03,18,201,3,5305941895212221980,0,0.0,2,24
0,15,16,0,100.0,8.65,1,940,8.65,-254.22067996227918,9177.05,0,0,244,0,0,0,5000,7153,0.154,0,65,79,3.0,2.25,-0.08,8.65,0.0,0.16,1.0,2.54,3.5,-1.0,-0.78,1.52,3.46,49.61,0.02,17.72,185,3,5305941895212221980,0,0.0,3,24
0,13,19,0,100.0,9.04,6,839,9.04,-222.35369503947717,8243.03,0,0,241,0,0,0,5000,7156,0.164,1,57,84.45,4.0,3.16,-0.08,11.45,0.0,0.21,1.0,2.53,3.46,-1.0,-0.69,1.33,3.47,49.66,-0.02,17.72,166,3,5305941895212221980,0,0.0,4,21
0,10,14,0,100.0,9.2,4,769,9.2,-172.2232528417203,7581.38,0,0,237,0,0,0,5000,7226,0.18,1,53,87.45,5.0,4.14,-0.07,9.21,0.0,0.32,1.0,2.53,3.44,-1.0,-0.62,1.29,3.46,49.88,0.01,13.61,152,3,5305941895212221980,0,0.0,5,16
0,5,10,0,100.0,9.64,5,710,9.64,-118.12268574855443,7146.96,0,0,233,0,0,0,5000,7275,0.192,0,49,91.26,6.0,5.0,-0.04,7.04,0.0,0.39,1.0,2.5,3.47,-1.0,-0.55,1.34,3.53,50.33,-0.03,14,142,3,5305941895212221980,0,0.0,6,16
0,5,9,0,100.0,9.94,4,662,9.94,-112.48921495121824,6732.9,0,0,228,0,0,0,5000,7335,0.208,1,47,94.26,7.0,6.0,-0.04,6.77,0.0,0.49,1.0,2.49,3.53,-1.0,-0.47,1.02,3.53,50.62,-0.0,8,133,3,5305941895212221980,0,0.0,7,11
0,3,8,0,100.0,10.4,5,624,10.4,-81.90775948478948,6371.09,0,0,223,0,0,0,5000,7377,0.223,0,45,98.81,8.0,7.12,-0.02,6.4,0.0,0.64,1.0,2.5,3.48,-1.0,-0.36,1.43,3.53,50.97,0.03,9.23,125,3,5305941895212221980,0,0.0,8,28
0,9,12,0,100.0,10.8,3,549,10.8,-92.90625745929201,5847.59,0,0,218,0,0,0,5000,7489,0.235,1,39,101.81,9.0,8.0,-0.08,10.62,0.0,0.62,1.0,2.43,3.5,-1.0,-0.33,1.26,3.54,51.75,0.03,10.25,113,3,5305941895212221980,0,0.0,9,9
0,4,8,0,100.0,10.94,4,512,10.94,-44.999999999999986,5461.71,0,0,213,0,0,0,5000,7549,0.252,1,39,104.81,10.0,9.12,-0.04,7.62,0.0,0.73,1.0,2.44,3.5,-1.0,-0.25,1.02,3.57,52.02,0.02,6.25,105,3,5305941895212221980,0,0.0,10,6
0,2,6,0,100.0,11.38,4,475,11.38,-22.49016738054306,5271.91,0,0,208,0,0,0,5000,7601,0.26,0,34,109.37,11.0,10.0,-0.02,6.06,0.0,0.84,1.0,2.4,3.44,-1.0,-0.19,1.34,3.6,53.25,0.05,5,99,3,5305941895212221980,0,0.0,11,7
0,4,8,0,100.0,11.94,4,433,11.94,-16.54999125170132,5013.62,0,0,203,0,0,0,5000,7653,0.264,0,33,113.16,12.0,11.12,-0.04,8.79,0.0,0.88,1.0,2.38,3.47,-1.0,-0.15,1.09,3.64,55.09,0.07,8.22,91,3,5305941895212221980,0,0.0,12,13
0,3,10,0,100.0,12.99,7,384,12.99,-1.329545442496375,4727.72,0,0,197,0,0,0,5000,7711,0.254,1,29,116.16,13.0,12.0,-0.04,12.35,0.0,1.03,1.0,2.37,3.67,-1.0,-0.06,1.58,3.63,58.37,0.13,11.81,81,3,5305941895212221980,0,0.0,13,7
0,2,3,0,100.0,13.09,1,375,13.09,-11.490912434340643,4645.96,1,0,192,0,0,0,5000,7744,0.264,1,30,119.16,13.84,13.33,-0.03,3.8,0.01,1.03,1.0,2.37,3.63,-1.0,-0.01,1.19,3.62,58.81,0.06,7.81,79,3,5305941895212221980,0,0.0,14,9
0,4,5,0,100.0,13.5,1,347,13.5,-5.464464055988124,4479.52,1,0,187,0,0,0,5000,7772,0.268,1,31,122.16,14.64,14.2,-0.05,6.67,0.03,1.12,1.0,2.31,3.47,-1.0,0.01,1.46,3.59,59.73,0.13,3.81,75,3,5305941895212221980,0,0.0,15,10
0,1,3,0,100.0,13.93,2,330,13.93,-4.11736393663795,4456.04,1,0,182,0,0,0,5000,7768,0.266,1,32,125.21,15.42,15.0,-0.01,4.11,0.04,1.14,1.0,2.26,3.47,-1.0,0.05,1.09,3.59,61.04,0.06,8,73,3,5305941895212221980,0,0.0,16,15
0,2,4,0,100.0,14.32,2,315,14.32,-1.9559297159355502,4403.18,1,0,177,0,0,0,5000,7791,0.258,1,30,128.21,16.37,12.5,-0.03,5.71,0.04,1.17,1.0,2.25,3.47,-1.0,0.11,1.17,3.59,62.9,0.04,6.21,70,3,5305941895212221980,0,0.0,17,6
0,2,4,0,100.0,14.27,2,304,14.27,-86.36802927719577,4342.37,3,0,172,0,0,0,5000,7798,0.254,1,28,130.21,16.62,17.0,-0.03,5.8,0.07,1.15,1.0,2.2,3.49,-1.0,0.11,1.3,3.52,62.93,-0.0,3.3,69,3,5305941895212221980,0,0.0,18,11
0,3,6,0,100.0,15.83,3,272,15.83,-7.1426977278422115,4278.29,0,0,167,0,0,0,5000,7839,0.23,1,27,131.18,17.76,15.33,-0.05,9.52,0.03,1.3,1.0,2.16,3.46,-1.0,0.23,1.19,3.56,67.91,0.09,14.17,63,3,5305941895212221980,0,0.0,19,14
0,6,6,0,100.0,15.81,0,253,15.81,36.766472038855895,3945.03,0,0,162,0,0,0,5000,7923,0.261,0,21,144.45,18.63,19.0,-0.11,10.53,0.03,1.12,1.0,2.22,3.47,-1.0,0.25,1.43,3.51,69.21,-0.06,11.44,57,3,5305941895212221980,0,0.0,20,6
0,1,2,0,100.0,16.54,1,243,16.54,51.0,3886.58,0,0,157,0,0,0,5000,7953,0.271,0,20,145.45,19.58,20.0,-0.02,3.64,0.04,1.33,1.0,2.21,3.55,-1.0,0.3,1.34,3.51,70.67,0.02,8.44,55,3,5305941895212221980,0,0.0,21,4
0,2,2,0,100.0,15.76,0,239,15.76,-7.8581004245411705,3744.05,1,0,152,0,0,0,5000,7972,0.281,1,20,147.45,20.17,21.0,-0.04,3.7,0.06,1.25,1.0,2.21,3.5,-1.0,0.3,1.0,3.5,69.33,-0.07,5.44,54,3,5305941895212221980,0,0.0,22,1
0,2,4,0,100.0,16.0,2,227,16.04,-24.336805095914343,3658.72,2,0,147,0,0,0,5000,7975,0.263,1,19,149.45,20.25,22.0,-0.04,7.69,0.1,1.33,1.0,2.18,3.58,-1.0,0.33,1.51,3.5,70.36,-0.06,6.31,52,3,5305941895212221980,0,0.0,23,3
0,1,1,0,100.0,16.51,0,222,16.59,56.419662035422085,3659.22,0,0,143,0,0,0,5000,7979,0.271,0,19,151.45,21.63,1.0,-0.02,1.96,0.1,1.43,1.0,2.18,3.55,-1.0,0.38,1.92,3.47,71.75,-0.03,3.31,51,3,5305941895212221980,0,0.0,24,2
0,1,2,0,100.0,16.34,1,216,16.47,-34.793708140469036,3684.25,2,0,139,0,0,0,5000,7976,0.264,0,19,153.45,21.69,24.0,-0.02,3.92,0.1,1.45,1.0,2.12,3.49,-1.0,0.38,1.28,3.35,72.24,-0.02,4.19,51,3,5305941895212221980,0,0.0,25,5
