agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,1643211985457912543,0,0.0,0,0
0,38,38,0,100.0,8.3,0,1057,8.3,1224.8223247270143,10617.37,0,0,249,0,0,0,13576,7763,0.141,1,73,78,1.0,0.13,-0.17,17.92,0.0,-0.13,1.0,2.49,3.48,-1.0,-0.92,1.16,3.44,50.08,-0.03,19,212,3,1643211985457912543,0,0.0,1,26
0,21,21,0,100.0,8.71,0,944,8.71,-257.7681035444199,9565.96,0,0,247,0,0,0,5000,7347,0.15,1,66,82.35,2.0,1.24,-0.11,10.99,0.0,0.04,1.0,2.47,3.45,-1.0,-0.85,1.26,3.47,50.08,-0.0,16,191,3,1643211985457912543,0,0.0,2,26
0,12,12,0,100.0,9.03,0,882,9.03,-211.5180766349139,8917.44,0,0,244,0,0,0,5000,7173,0.158,1,62,85.04,3.0,2.42,-0.07,6.7,0.0,0.17,1.0,2.46,3.44,-1.0,-0.78,1.26,3.5,49.82,0.02,16.18,179,3,1643211985457912543,0,0.0,3,17
0,11,14,0,100.0,9.2,3,799,9.2,-217.1351980172934,8206.38,0,0,241,0,0,0,5000,7176,0.165,2,58,87.04,4.0,3.36,-0.07,8.48,0.0,0.2,1.0,2.42,3.35,-1.0,-0.75,1.16,3.52,49.74,0.01,12.3,165,3,1643211985457912543,0,0.0,4,11
0,7,10,0,100.0,9.5,3,742,9.5,-135.37699761198036,7702.57,0,0,237,0,0,0,5000,7223,0.18,2,54,90.04,5.0,4.2,-0.05,6.45,0.0,0.3,1.0,2.39,3.37,-1.0,-0.69,1.34,3.49,49.69,0.04,8.3,155,3,1643211985457912543,0,0.0,5,10
0,6,7,0,100.0,9.65,1,713,9.65,-108.46284188223433,7338.15,0,0,233,0,0,0,5000,7264,0.196,2,54,100.41,6.0,5.43,-0.04,4.73,0.0,0.33,1.0,2.41,3.43,-1.0,-0.64,1.27,3.53,49.58,0.01,8,148,3,1643211985457912543,0,0.0,6,13
0,5,11,0,100.0,10.32,6,652,10.32,-92.70603957745953,6901.22,0,0,229,0,0,0,5000,7307,0.211,2,49,103.24,7.0,6.09,-0.04,8.03,0.0,0.43,1.0,2.38,3.39,-1.0,-0.55,1.23,3.58,50.37,0.02,3,137,3,1643211985457912543,0,0.0,7,19
0,9,14,0,100.0,10.88,5,573,10.88,-68.31941016347716,6398.44,0,0,224,0,0,0,5000,7387,0.215,1,47,105.24,8.0,7.0,-0.07,11.38,0.0,0.52,1.0,2.33,3.41,-1.0,-0.49,1.18,3.56,52.02,0.08,10.02,123,3,1643211985457912543,0,0.0,8,14
0,3,9,0,100.0,11.55,6,522,11.55,-7.37380339692908,6150.73,0,0,219,0,0,0,5000,7429,0.214,1,47,107.24,9.0,8.0,-0.03,7.89,0.0,0.62,1.0,2.29,3.38,-1.0,-0.42,1.04,3.61,53.95,0.07,12.25,114,3,1643211985457912543,0,0.0,9,7
0,4,5,0,100.0,11.89,1,493,11.89,-2.2070688393621474,6009.52,0,0,214,0,0,0,5000,7483,0.219,1,49,109.24,10.0,9.0,-0.04,4.59,0.0,0.64,1.0,2.26,3.43,-1.0,-0.37,1.03,3.62,55.13,0.05,14,109,3,1643211985457912543,0,0.0,10,9
0,0,3,0,100.0,12.35,3,471,12.35,18.313373247927103,5971.52,0,0,209,0,0,0,5000,7506,0.224,1,45,111.24,11.0,10.0,0.0,2.83,0.0,0.78,1.0,2.22,3.4,-1.0,-0.28,1.17,3.59,56.34,0.06,12,106,3,1643211985457912543,0,0.0,11,14
0,3,9,0,100.0,13.08,6,429,13.08,30.10708268077223,5656.05,0,0,204,0,0,0,5000,7560,0.219,1,44,113.24,12.0,11.0,-0.03,9.28,0.0,0.79,1.0,2.21,3.54,-1.0,-0.22,1.14,3.64,58.31,0.04,9,97,3,1643211985457912543,0,0.0,12,5
0,4,7,0,100.0,13.98,3,395,13.98,29.564910322390766,5426.38,0,0,199,0,0,0,5000,7617,0.223,1,41,115.24,13.0,12.14,-0.04,7.78,0.0,0.82,1.0,2.19,3.54,-1.0,-0.16,1.11,3.72,60.29,0.02,8.55,90,3,1643211985457912543,0,0.0,13,9
0,4,8,0,100.0,15.48,4,351,15.48,40.77913165392933,5267.27,0,0,194,0,0,0,5000,7683,0.207,1,38,117.24,14.0,13.0,-0.05,9.76,0.0,0.96,1.0,2.14,3.56,-1.0,-0.07,1.4,3.77,64.23,0.07,5.55,82,3,1643211985457912543,0,0.0,14,10
0,2,5,0,100.0,16.12,3,333,16.12,28.308737833450053,5078.18,1,0,189,0,0,0,5000,7729,0.209,1,38,119.24,14.82,14.0,-0.03,6.41,0.01,0.9,1.0,2.13,3.64,-1.0,-0.04,1.03,3.71,65.1,-0.05,2.55,78,3,1643211985457912543,0,0.0,15,7
