agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5115708766395210181,0,0.0,0,0
0,34,34,0,100.0,8.27,0,1076,8.27,865.7231467210734,10707.15,0,0,249,0,0,0,13576,7758,0.144,0,75,81,1.0,0.26,-0.16,15.74,0.0,-0.18,1.0,2.49,3.4,-1.0,-0.91,1.24,3.47,49.57,-0.11,17,216,3,5115708766395210181,0,0.0,1,32
0,17,17,0,100.0,8.75,0,985,8.75,-252.69848012350963,9872.7,0,0,247,0,0,0,5000,7322,0.148,0,69,81.7,2.0,1.29,-0.09,8.54,0.0,-0.0,1.0,2.47,3.34,-1.0,-0.82,1.18,3.46,49.61,-0.1,13,199,3,5115708766395210181,0,0.0,2,30
0,7,8,0,100.0,8.87,1,948,8.87,-224.58938182113627,9357.43,0,0,245,0,0,0,5000,7139,0.158,0,66,82.52,3.0,2.25,-0.04,4.19,0.0,0.17,1.0,2.48,3.31,-1.0,-0.75,1.19,3.45,48.99,-0.05,18.51,191,3,5115708766395210181,0,0.0,3,22
0,12,14,0,100.0,8.8,2,881,8.8,-216.43214388822412,8569.64,0,0,242,0,0,0,5000,7127,0.177,0,60,86,4.0,3.21,-0.07,7.91,0.0,0.24,1.0,2.49,3.31,-1.0,-0.67,1.17,3.48,48.42,-0.02,13.51,177,3,5115708766395210181,0,0.0,4,12
0,10,15,0,100.0,9.17,5,802,9.17,-185.1816475113087,7869.56,0,0,238,0,0,0,5000,7179,0.193,1,58,91.63,5.0,4.27,-0.06,9.26,0.0,0.37,1.0,2.48,3.31,-1.0,-0.62,1.33,3.48,48.58,0.05,8.51,162,3,5115708766395210181,0,0.0,5,12
0,11,15,0,100.0,9.81,4,712,9.81,-161.5582213175622,7255.84,0,0,234,0,0,0,5000,7264,0.204,1,55,95.63,6.0,5.13,-0.07,10.2,0.0,0.46,1.0,2.42,3.38,-1.0,-0.55,1.06,3.44,49.36,0.08,7,147,3,5115708766395210181,0,0.0,6,12
0,5,10,0,100.0,9.91,5,658,9.91,-84.75710467658092,6837.03,0,0,230,0,0,0,5000,7322,0.213,1,56,99.63,7.0,6.1,-0.04,7.3,0.0,0.55,1.0,2.4,3.39,-1.0,-0.47,1.3,3.46,49.91,0.06,11.66,137,3,5115708766395210181,0,0.0,7,14
0,9,16,0,100.0,10.85,7,569,10.85,-69.22695180845994,6271.04,0,0,225,0,0,0,5000,7400,0.219,1,48,103.63,8.0,7.12,-0.07,13.22,0.0,0.69,1.0,2.35,3.38,-1.0,-0.38,1.13,3.5,51.83,0.14,6.3,121,3,5115708766395210181,0,0.0,8,11
0,5,6,0,100.0,11.04,1,533,11.04,-27.389720730914394,6055.32,0,0,220,0,0,0,5000,7453,0.232,1,47,107.63,9.0,8.17,-0.04,5.22,0.0,0.74,1.0,2.32,3.37,-1.0,-0.31,1.09,3.5,52.65,0.1,9.58,115,3,5115708766395210181,0,0.0,9,11
0,8,12,0,100.0,11.6,4,472,11.6,-17.983445340934956,5525.02,0,0,215,0,0,0,5000,7535,0.251,1,45,111.63,10.0,9.08,-0.08,11.65,0.0,0.77,1.0,2.29,3.39,-1.0,-0.29,1.1,3.5,53.64,0.14,6,103,3,5115708766395210181,0,0.0,10,8
0,3,9,0,100.0,12.4,6,422,12.4,12.387745375209338,5272.06,0,0,209,0,0,0,5000,7588,0.249,1,43,115.63,11.0,10.11,-0.03,9.57,0.0,0.89,1.0,2.24,3.47,-1.0,-0.23,1.25,3.47,56.09,0.15,7.79,94,3,5115708766395210181,0,0.0,11,12
0,3,8,0,100.0,13.18,5,377,13.19,20.743023945312856,5032.76,0,0,203,0,0,0,5000,7647,0.246,1,41,119.63,12.0,11.12,-0.03,9.3,0.0,0.96,1.0,2.19,3.55,-1.0,-0.14,1.36,3.43,58.52,0.13,4.79,86,3,5115708766395210181,0,0.0,12,7
0,3,5,0,100.0,13.72,2,354,13.77,31.515870435768676,4903.03,0,0,197,0,0,0,5000,7706,0.246,1,37,123.63,13.0,12.0,-0.04,6.17,0.0,1.02,1.0,2.19,3.53,-1.0,-0.08,1.22,3.42,60.53,0.13,8.73,81,3,5115708766395210181,0,0.0,13,12
0,3,3,0,100.0,14.05,0,340,14.14,37.00121193102798,4837.63,0,0,192,0,0,0,5000,7757,0.253,1,37,127.63,14.0,13.0,-0.04,3.85,0.0,1.1,1.0,2.18,3.5,-1.0,-0.03,1.3,3.42,62.02,0.16,5.73,78,3,5115708766395210181,0,0.0,14,5
0,1,3,0,100.0,14.6,2,324,14.73,46.31747625950068,4791.34,0,0,187,0,0,0,5000,7780,0.256,1,37,131.63,15.0,14.0,-0.01,4.0,0.0,1.15,1.0,2.16,3.45,-1.0,-0.0,1.14,3.48,63.88,0.17,6.17,75,3,5115708766395210181,0,0.0,15,10
0,1,4,0,100.0,15.38,3,297,15.56,57.32283932796604,4770.16,0,0,182,0,0,0,5000,7792,0.245,1,39,135.63,16.0,15.0,-0.01,5.63,0.0,1.19,1.0,2.09,3.48,-1.0,0.04,1.42,3.55,67.19,0.16,6,71,3,5115708766395210181,0,0.0,16,3
0,1,1,0,100.0,15.16,0,300,15.41,-35.17186158519141,4749.07,2,0,177,0,0,0,5000,7809,0.245,1,42,139.63,16.56,16.0,-0.01,1.39,0.03,1.11,1.0,2.08,3.51,-1.0,0.03,1.1,3.58,65.96,0.06,4,72,3,5115708766395210181,0,0.0,17,7
0,1,3,0,100.0,15.45,2,293,15.82,-46.06029944455121,4686.61,2,0,172,0,0,0,5000,7801,0.252,1,39,143.63,17.07,17.0,-0.01,4.23,0.06,1.24,1.0,2.06,3.51,-1.0,0.08,1.06,3.56,66.01,0.11,9,71,3,5115708766395210181,0,0.0,18,11
0,6,7,0,100.0,16.57,1,266,16.81,-130.2597244798781,4471.11,2,0,167,0,0,0,5000,7845,0.247,1,38,121.45,17.45,18.0,-0.09,10.61,0.06,1.25,1.0,2.02,3.47,-1.0,0.08,1.03,3.53,67.74,0.2,7,66,3,5115708766395210181,0,0.0,19,5
0,2,6,0,100.0,18.07,4,244,18.29,48.07873173280239,4325.35,1,0,162,0,0,0,5000,7868,0.225,1,39,124.45,18.28,16.33,-0.03,9.84,0.07,1.45,1.0,2.0,3.48,-1.0,0.19,1.04,3.62,70.91,0.23,13.84,61,3,5115708766395210181,0,0.0,20,13
0,1,3,0,100.0,18.77,2,237,19.12,49.38890268922427,4259.58,1,0,157,0,0,0,5000,7880,0.222,1,38,126.45,18.88,20.0,-0.02,5.08,0.07,1.47,1.0,2.01,3.47,-1.0,0.21,1.14,3.69,72.2,0.21,13.84,59,3,5115708766395210181,0,0.0,21,9
0,0,1,0,100.0,19.54,1,231,19.97,77.63970058136178,4302.98,0,0,153,0,0,0,5000,7897,0.226,1,38,128.45,19.84,21.0,0.0,1.72,0.07,1.56,1.0,1.99,3.5,-1.0,0.25,1.0,3.74,74.19,0.24,11.92,58,3,5115708766395210181,0,0.0,22,9
0,1,2,0,100.0,19.88,1,223,20.42,53.429193554737495,4283.86,1,0,149,0,0,0,5000,7909,0.229,1,36,131.45,20.42,22.0,-0.02,3.51,0.09,1.49,1.0,1.96,3.49,-1.0,0.28,1.02,3.72,75.16,0.14,10.92,57,3,5115708766395210181,0,0.0,23,8
0,0,0,0,100.0,19.9,0,226,20.52,65.18646186222934,4371.86,1,0,145,0,0,0,5000,7917,0.238,1,37,134.83,21.07,0,0.0,0.0,0.1,1.53,1.0,1.95,3.52,-1.0,0.3,1.3,3.71,75.38,0.12,8,58,3,5115708766395210181,0,0.0,24,10
0,1,3,0,100.0,20.81,2,209,21.7,86.72819876517651,4350.35,0,0,141,0,0,0,5000,7929,0.226,1,36,138.29,22.2,18.67,-0.02,5.45,0.09,1.66,1.0,1.9,3.53,-1.0,0.34,1.07,3.71,79.1,0.24,7,55,3,5115708766395210181,0,0.0,25,5
0,2,2,0,100.0,19.7,0,211,20.5,7.861854979727248,4259.85,2,0,137,0,0,0,5000,7934,0.237,1,37,140.29,22.64,15.5,-0.04,3.64,0.11,1.44,1.0,1.92,3.53,-1.0,0.32,1.02,3.76,77.45,0.05,5.92,55,3,5115708766395210181,0,0.0,26,7
0,0,2,0,100.0,20.74,2,199,21.74,92.32797518095862,4333.93,0,0,133,0,0,0,5000,7945,0.216,1,34,142.29,23.51,26.0,0.0,3.77,0.11,1.65,1.0,1.88,3.6,-1.0,0.35,1.0,3.85,81.77,0.18,5,53,3,5115708766395210181,0,0.0,27,4
0,1,2,0,100.0,21.86,1,193,23.08,25.066616918655598,4348.93,0,0,129,0,0,0,5000,7963,0.227,1,34,150.62,24.37,27.0,-0.02,3.92,0.08,1.63,1.0,1.89,3.59,-1.0,0.4,1.04,3.88,85.27,0.17,5,51,3,5115708766395210181,0,0.0,28,4
0,2,2,0,100.0,21.73,0,188,23.47,44.85173091789018,4311.45,0,0,125,0,0,0,5000,7997,0.234,1,32,153.62,25.22,28.0,-0.04,4.08,0.06,1.56,1.0,1.92,3.63,-1.0,0.44,1.2,3.9,87.99,0.11,5,49,3,5115708766395210181,0,0.0,29,7
0,0,0,0,100.0,22.0,0,188,24.01,81.99999999999999,4393.45,0,0,122,0,0,0,5000,8007,0.236,1,32,156.62,26.22,0,0.0,0.0,0.06,1.6,1.0,1.92,3.63,-1.0,0.45,1.0,3.9,89.66,0.09,5,49,3,5115708766395210181,0,0.0,30,2
0,1,1,0,100.0,21.87,0,187,23.91,63.43034349551843,4395.45,1,0,119,0,0,0,5000,8008,0.243,1,31,159.62,26.61,30.0,-0.02,2.04,0.1,1.59,1.0,1.91,3.67,-1.0,0.44,1.01,3.88,89.7,0.08,5,49,3,5115708766395210181,0,0.0,31,4
0,2,2,0,100.0,21.94,0,180,24.41,-21.701751252270576,4415.83,2,0,116,0,0,0,5000,7999,0.235,1,31,162.24,26.35,31.0,-0.04,4.08,0.14,1.56,1.0,1.84,3.69,-1.0,0.39,1.12,3.92,90.12,0.06,5,49,3,5115708766395210181,0,0.0,32,6
0,0,0,0,100.0,21.36,0,186,23.82,18.783464129005722,4521.83,2,0,113,0,0,0,5000,7977,0.229,1,31,165.21,26.31,0,0.0,0.0,0.18,1.57,1.0,1.82,3.67,-1.0,0.38,1.45,4.0,88.66,0.01,3,51,3,5115708766395210181,0,0.0,33,4
0,1,1,0,100.0,21.7,0,186,24.37,23.49903702075244,4619.83,1,0,110,0,0,0,5000,7972,0.228,1,30,168.55,26.67,33.0,-0.02,1.96,0.18,1.55,1.0,1.82,3.67,-1.0,0.37,1.0,4.0,90.58,0.02,3,51,3,5115708766395210181,0,0.0,34,3
0,1,3,0,100.0,22.01,2,178,25.23,22.650913031196737,4592.78,2,0,107,0,0,0,5000,7963,0.22,1,31,178.71,26.16,34.33,-0.02,6.0,0.18,1.51,1.0,1.78,3.72,-1.0,0.43,1.33,4.04,91.86,-0.08,12.37,50,3,5115708766395210181,0,0.0,35,5
0,1,2,0,100.0,22.94,1,174,26.25,28.343824161503612,4665.11,2,0,105,0,0,0,5000,7961,0.211,1,31,176.55,25.76,35.0,-0.02,4.0,0.2,1.52,1.0,1.74,3.82,-1.0,0.38,1.04,4.18,93.3,-0.05,32.71,50,3,5115708766395210181,0,0.0,36,5
0,2,2,0,100.0,24.56,0,168,28.67,87.5739733040098,4663.35,0,0,103,0,0,0,5000,7989,0.203,1,31,180.55,26.98,20.5,-0.04,4.17,0.19,1.59,1.0,1.75,3.9,-1.0,0.44,1.39,4.17,97.15,-0.0,32.53,48,3,5115708766395210181,0,0.0,37,8
0,0,0,0,100.0,25.04,0,168,29.59,97.9252686905607,4763.35,0,0,101,0,0,0,5000,8004,0.201,1,31,184.55,27.98,0,0.0,0.0,0.19,1.66,1.0,1.75,3.9,-1.0,0.47,1.02,4.17,99.24,-0.0,30.53,48,3,5115708766395210181,0,0.0,38,5
0,0,0,0,100.0,25.0,0,171,29.41,55.00000000000001,4875.35,1,0,99,0,0,0,5000,7993,0.202,1,33,188.55,28.41,0,0.0,0.0,0.2,1.58,1.0,1.74,3.88,-1.0,0.46,1.03,4.16,99.5,-0.08,28.53,49,3,5115708766395210181,0,0.0,39,4
0,1,1,0,100.0,24.85,0,169,29.9,83.93082645353206,4884.19,1,0,97,0,0,0,5000,7991,0.209,1,34,192.55,28.61,39.0,-0.02,2.04,0.22,1.52,1.0,1.72,3.82,-1.0,0.46,1.16,4.12,99.68,-0.15,27.53,49,3,5115708766395210181,0,0.0,40,8
0,0,0,0,100.0,24.71,0,174,30.26,76.0717407084174,5001.19,1,0,95,0,0,0,5000,7978,0.212,1,34,196.55,29.04,0,0.0,0.0,0.24,1.52,1.0,1.74,3.86,-1.0,0.48,1.25,4.08,100.02,-0.2,26.53,50,3,5115708766395210181,0,0.0,41,5
0,1,1,0,100.0,24.64,0,175,30.8,42.01244316406313,4975.0,1,0,93,0,0,0,5000,7979,0.221,1,34,200.55,29.22,41.0,-0.02,2.0,0.26,1.53,1.0,1.75,3.94,-1.0,0.5,1.19,4.0,99.5,-0.21,24.45,50,3,5115708766395210181,0,0.0,42,7
0,0,0,0,100.0,24.52,0,179,31.14,53.050182118075725,5093.0,1,0,91,0,0,0,5000,7967,0.222,1,36,204.55,29.65,0,0.0,0.0,0.27,1.59,1.0,1.75,3.9,-1.0,0.52,1.03,4.0,99.86,-0.19,23.45,51,3,5115708766395210181,0,0.0,43,8
0,0,0,0,100.0,24.77,0,179,31.9,113.0,5206.0,0,0,89,0,0,0,5000,7963,0.221,1,35,208.55,30.65,0,0.0,0.0,0.27,1.65,1.0,1.75,3.9,-1.0,0.56,1.0,4.0,102.08,-0.19,23.45,51,3,5115708766395210181,0,0.0,44,5
0,0,0,0,100.0,24.63,0,181,32.13,94.23402954235553,5326.0,1,0,88,0,0,0,5000,7957,0.23,1,36,212.55,31.06,0,0.0,0.0,0.27,1.64,1.0,1.74,3.87,-1.0,0.56,1.01,4.02,102.42,-0.19,21.45,52,3,5115708766395210181,0,0.0,45,7
0,1,1,0,100.0,24.88,0,180,32.63,85.50000000000001,5373.0,1,0,87,0,0,0,5000,7950,0.225,1,34,216.55,31.58,25.0,-0.02,1.92,0.29,1.66,1.0,1.73,3.87,-1.0,0.55,1.01,4.04,103.33,-0.16,19.45,52,3,5115708766395210181,0,0.0,46,5
0,1,1,0,100.0,24.71,0,181,32.66,43.293296566079015,5414.5,2,0,86,0,0,0,5000,7941,0.229,1,34,205.21,31.74,13.0,-0.02,1.89,0.28,1.54,1.0,1.71,3.83,-1.0,0.53,1.05,4.02,102.16,-0.25,17.45,53,3,5115708766395210181,0,0.0,47,9
0,1,1,0,100.0,24.97,0,179,33.68,116.24691322665673,5474.25,0,0,85,0,0,0,5000,7950,0.226,1,34,208.21,33.29,3.0,-0.02,1.92,0.28,1.63,1.0,1.72,3.87,-1.0,0.56,1.0,4.0,105.27,-0.19,16.23,52,3,5115708766395210181,0,0.0,48,5
0,0,0,0,100.0,24.74,0,181,33.87,94.53768236184906,5599.25,1,0,84,0,0,0,5000,7943,0.23,1,35,211.21,33.66,0,0.0,0.0,0.28,1.59,1.0,1.71,3.91,-1.0,0.56,1.07,4.02,105.65,-0.25,15.23,53,3,5115708766395210181,0,0.0,49,6
0,0,0,0,100.0,24.26,0,188,33.39,19.78395775434513,5731.25,2,0,83,0,0,0,5000,7926,0.238,1,36,214.21,33.44,0,0.0,0.0,0.28,1.56,1.0,1.71,3.95,-1.0,0.55,1.01,3.96,104.2,-0.27,14.23,55,3,5115708766395210181,0,0.0,50,8
0,2,2,0,100.0,24.92,0,179,35.16,115.79055294154708,5695.82,0,0,82,0,0,0,5000,7940,0.238,1,34,217.26,34.74,25.5,-0.04,3.77,0.29,1.73,1.0,1.69,3.98,-1.0,0.6,1.15,3.96,107.47,-0.13,12.03,53,3,5115708766395210181,0,0.0,51,10
0,1,1,0,100.0,24.08,0,183,34.5,47.268366332951956,5760.22,2,0,81,0,0,0,5000,7931,0.237,1,35,220.26,35.0,5.0,-0.02,1.85,0.29,1.61,1.0,1.69,3.96,-1.0,0.59,1.02,4.02,106.67,-0.25,11.03,54,3,5115708766395210181,0,0.0,52,11
0,0,0,0,100.0,23.82,0,186,34.63,87.02944024074571,5893.22,1,0,80,0,0,0,5000,7923,0.241,1,35,223.26,35.36,0,0.0,0.0,0.28,1.7,1.0,1.69,3.98,-1.0,0.58,1.18,4.0,107.15,-0.16,10.03,55,3,5115708766395210181,0,0.0,53,8
0,0,0,0,100.0,22.11,0,199,32.47,-83.20395778826925,6055.22,5,0,79,0,0,0,5000,7876,0.264,1,38,226.26,33.42,0,0.0,0.0,0.31,1.62,1.0,1.66,4.1,-1.0,0.48,1.11,4.03,100.92,-0.17,8.03,60,3,5115708766395210181,0,0.0,54,11
0,5,5,0,100.0,23.83,0,179,35.89,41.71341728312426,6085.44,0,0,78,0,0,0,5000,7914,0.241,1,36,229.26,33.98,38.2,-0.09,9.09,0.24,1.54,1.0,1.63,4.05,-1.0,0.5,1.03,4.05,110.64,-0.11,36.45,55,3,5115708766395210181,0,0.0,55,8
0,0,0,0,100.0,23.57,0,182,36.25,106.73330909621305,6223.44,1,0,77,0,0,0,5000,7917,0.243,1,36,233.13,34.38,0,0.0,0.0,0.23,1.69,1.0,1.62,4.09,-1.0,0.53,1.18,4.05,111.13,-0.07,38.45,56,3,5115708766395210181,0,0.0,56,13
0,2,2,0,100.0,23.57,0,179,37.14,77.46602350388277,6237.19,1,0,76,0,0,0,5000,7921,0.243,1,36,237.13,35.93,2.0,-0.04,3.64,0.22,1.71,1.0,1.63,4.02,-1.0,0.58,1.0,4.05,113.4,-0.05,40.41,55,3,5115708766395210181,0,0.0,57,6
0,1,1,0,100.0,23.84,0,175,38.63,128.7207641608782,6364.19,0,0,75,0,0,0,5000,7941,0.237,1,36,240.13,36.54,57.0,-0.02,1.85,0.21,1.76,1.0,1.62,3.98,-1.0,0.61,1.05,4.09,117.86,-0.04,43.41,54,3,5115708766395210181,0,0.0,58,6
0,1,1,0,100.0,23.92,0,171,40.09,129.81168304696348,6408.19,0,0,74,0,0,0,5000,7948,0.234,1,35,244.13,37.92,16.0,-0.02,1.89,0.15,1.78,1.0,1.61,4.02,-1.0,0.66,1.13,4.09,120.91,-0.02,46.41,53,3,5115708766395210181,0,0.0,59,9
1,1,2,0,100.0,24.84,0,166,42.11,122.92321849029364,6463.19,0,0,73,0,0,0,5000,7959,0.236,1,32,248.13,39.14,33.0,-0.02,3.92,0.12,1.77,1.0,1.63,4.02,-1.0,0.69,1.13,4.12,126.73,-0.02,47.98,51,3,5115708766395210181,0,0.0,60,9
