agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,7693297684489802729,0,0.0,0,0
0,33,33,0,100.0,8.11,0,1080,8.11,867.2975289009395,10822.95,0,0,249,0,0,0,13576,7779,0.135,1,76,76.99,1.0,0.18,-0.15,15.21,0.0,-0.17,1.0,2.49,3.45,-1.0,-0.92,1.14,3.47,49.88,-0.11,19,217,3,7693297684489802729,0,0.0,1,31
0,15,15,0,100.0,8.28,0,1005,8.28,-284.812615540708,9932.18,0,0,247,0,0,0,5000,7365,0.149,1,73,78.99,2.0,1.13,-0.07,7.43,0.0,-0.05,1.0,2.49,3.43,-1.0,-0.84,1.08,3.43,49.17,-0.14,16.66,202,3,7693297684489802729,0,0.0,2,21
0,15,15,0,100.0,8.52,0,926,8.52,-263.6675533306929,9097.57,0,0,244,0,0,0,5000,7211,0.165,1,73,79.99,3.0,2.4,-0.08,8.02,0.0,0.08,1.0,2.48,3.43,-1.0,-0.78,1.28,3.44,48.65,-0.06,11.66,187,3,7693297684489802729,0,0.0,3,16
0,15,21,0,100.0,8.85,6,813,8.85,-219.45935733014653,8133.94,0,0,241,0,0,0,5000,7214,0.174,1,68,81.99,4.0,3.24,-0.09,12.65,0.0,0.19,1.0,2.45,3.47,-1.0,-0.71,1.15,3.45,49.0,-0.0,9,166,3,7693297684489802729,0,0.0,4,13
0,9,18,0,100.0,9.66,9,709,9.66,-169.91102825667346,7445.87,0,0,237,0,0,0,5000,7280,0.173,1,59,84,5.0,4.06,-0.06,12.16,0.0,0.35,1.0,2.4,3.44,-1.0,-0.64,1.39,3.48,50.31,0.05,11,148,3,7693297684489802729,0,0.0,5,23
0,9,14,0,100.0,10.25,5,627,10.25,-107.98580551004665,6902.37,0,0,232,0,0,0,5000,7358,0.178,1,52,87,6.0,5.14,-0.07,10.45,0.0,0.44,1.0,2.34,3.37,-1.0,-0.57,1.12,3.5,51.51,0.08,12,134,3,7693297684489802729,0,0.0,6,13
0,5,10,0,100.0,10.71,5,574,10.71,-61.34821569777692,6473.13,0,0,227,0,0,0,5000,7418,0.185,1,48,91.43,7.0,6.2,-0.03,8.06,0.0,0.52,1.0,2.31,3.38,-1.0,-0.49,1.07,3.5,52.2,0.04,11.49,124,3,7693297684489802729,0,0.0,7,11
0,4,8,0,100.0,11.13,4,534,11.13,-36.01359350166034,6162.07,0,0,222,0,0,0,5000,7482,0.193,1,45,93.43,8.0,7.0,-0.03,6.9,0.0,0.58,1.0,2.3,3.32,-1.0,-0.43,1.07,3.49,53.12,0.04,10.49,116,3,7693297684489802729,0,0.0,8,11
0,3,8,0,100.0,11.76,5,482,11.76,-25.834262663549268,5915.6,0,0,217,0,0,0,5000,7539,0.194,1,47,96,9.0,8.0,-0.03,7.41,0.0,0.65,1.0,2.23,3.31,-1.0,-0.35,1.07,3.56,54.77,0.03,9.49,108,3,7693297684489802729,0,0.0,9,15
0,8,11,0,100.0,12.38,3,433,12.38,-23.0554577762286,5499.73,0,0,211,0,0,0,5000,7625,0.195,1,44,100,10.0,9.0,-0.08,11.34,0.0,0.66,1.0,2.23,3.44,-1.0,-0.31,1.29,3.54,56.7,0.05,19,97,3,7693297684489802729,0,0.0,10,9
0,2,5,0,100.0,12.97,3,407,12.97,19.807750915624872,5336.33,0,0,206,0,0,0,5000,7653,0.205,1,43,104.28,11.0,10.2,-0.02,5.43,0.0,0.75,1.0,2.21,3.5,-1.0,-0.25,1.09,3.51,58.0,0.02,16,92,3,7693297684489802729,0,0.0,11,6
0,3,5,0,100.0,13.44,2,378,13.44,17.43938519606209,5144.21,0,0,201,0,0,0,5000,7700,0.219,1,39,108.48,12.0,11.0,-0.03,5.75,0.0,0.74,1.0,2.17,3.53,-1.0,-0.24,1.16,3.49,59.13,0.02,14,87,3,7693297684489802729,0,0.0,12,6
0,6,12,0,100.0,14.92,6,318,14.92,12.673087755497093,4590.95,0,0,195,0,0,0,5000,7769,0.227,1,35,112.48,13.0,12.08,-0.08,16.0,0.0,0.75,1.0,2.12,3.48,-1.0,-0.19,1.07,3.47,61.21,0.03,10.27,75,3,7693297684489802729,0,0.0,13,3
0,3,6,0,100.0,15.98,3,284,16.01,23.770684947382996,4421.51,0,0,189,0,0,0,5000,7848,0.226,1,31,116.48,14.0,13.0,-0.04,8.7,0.0,0.84,1.0,2.06,3.42,-1.0,-0.19,0,3.41,64.08,0.08,9,69,3,7693297684489802729,0,0.0,14,0
0,1,3,0,100.0,16.35,2,270,16.35,-8.500000000000004,4335.89,1,0,183,0,0,0,5000,7879,0.228,1,29,107.43,14.79,14.0,-0.01,4.48,0.01,0.92,1.0,2.01,3.49,-1.0,-0.19,1.0,3.42,64.71,0.1,6,67,3,7693297684489802729,0,0.0,15,1
0,0,4,0,100.0,17.35,4,252,17.37,30.500000000000007,4308.45,1,0,178,0,0,0,5000,7884,0.216,1,29,109.43,15.55,15.0,0.0,6.25,0.03,1.03,1.0,1.97,3.53,-1.0,-0.14,1.0,3.44,67.32,0.13,12,64,3,7693297684489802729,0,0.0,16,1
0,0,2,0,100.0,17.53,2,251,17.6,-23.994834787847857,4329.45,2,0,173,0,0,0,5000,7877,0.213,1,32,112.05,16.05,16.0,0.0,3.12,0.06,1.09,1.0,1.96,3.5,-1.0,-0.1,1.0,3.48,67.65,0.13,9,64,3,7693297684489802729,0,0.0,17,3
0,0,1,0,100.0,17.3,1,253,17.41,3.63861888013291,4379.45,3,0,168,0,0,0,5000,7860,0.215,1,31,114,16.3,17.0,0.0,1.52,0.09,1.09,1.0,1.92,3.55,-1.0,-0.09,1.02,3.55,66.36,0.1,6,66,3,7693297684489802729,0,0.0,18,7
0,2,4,0,100.0,18.35,2,245,18.51,26.8641241293357,4336.95,1,0,163,0,0,0,5000,7875,0.218,1,32,117,17.21,13.75,-0.03,6.35,0.08,1.19,1.0,1.94,3.51,-1.0,-0.03,1.29,3.54,68.84,0.18,8.37,63,3,7693297684489802729,0,0.0,19,9
0,2,3,0,100.0,19.37,1,232,19.61,41.878114564736975,4267.04,1,0,158,0,0,0,5000,7899,0.229,1,33,120,17.84,19.0,-0.03,4.92,0.1,1.2,1.0,1.9,3.59,-1.0,0.02,1.13,3.51,69.95,0.12,5.37,61,3,7693297684489802729,0,0.0,20,6
0,2,3,0,100.0,20.48,1,219,20.77,75.1412337940189,4199.05,0,0,153,0,0,0,5000,7931,0.232,1,32,123,18.72,20.0,-0.03,5.17,0.1,1.26,1.0,1.89,3.53,-1.0,0.08,1.0,3.57,72.4,0.11,3.37,58,3,7693297684489802729,0,0.0,21,4
