agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,1853699727892943138,0,0.0,0,0
0,35,35,0,100.0,8.28,0,1077,8.28,912.3202893830586,10734.53,0,0,249,0,0,0,13576,7772,0.139,1,76,78,1.0,0.2,-0.15,16.28,0.0,-0.15,1.0,2.5,3.4,-1.0,-0.92,1.25,3.48,49.93,-0.07,18,215,3,1853699727892943138,0,0.0,1,36
0,14,14,0,100.0,8.21,0,1008,8.21,-286.50399579472725,9861.82,0,0,247,0,0,0,5000,7344,0.151,1,75,78,2.0,1.21,-0.06,6.97,0.0,-0.05,1.0,2.51,3.51,-1.0,-0.85,1.31,3.48,49.06,-0.13,13.19,201,3,1853699727892943138,0,0.0,2,19
0,17,17,0,100.0,8.18,0,931,8.18,-280.6174342360104,8888.1,0,0,244,0,0,0,5000,7208,0.164,1,65,81,3.0,2.29,-0.09,9.24,0.0,-0.0,1.0,2.53,3.52,-1.0,-0.79,1.2,3.48,48.3,-0.12,10.19,184,3,1853699727892943138,0,0.0,3,16
0,6,10,0,100.0,8.39,4,877,8.39,-216.0612033616072,8422.17,0,0,241,0,0,0,5000,7155,0.171,1,62,83.0,4.0,3.4,-0.03,5.75,0.0,0.15,1.0,2.52,3.5,-1.0,-0.73,1.25,3.44,48.4,-0.08,16,174,3,1853699727892943138,0,0.0,4,16
0,10,18,0,100.0,8.97,8,774,8.97,-206.51381246199213,7606.67,0,0,237,0,0,0,5000,7218,0.182,1,54,84.62,5.0,4.11,-0.06,11.54,0.0,0.2,1.0,2.48,3.53,-1.0,-0.67,1.36,3.43,48.76,-0.06,15.08,156,3,1853699727892943138,0,0.0,5,15
0,7,10,0,100.0,9.31,3,714,9.31,-154.7791877906816,7113.38,0,0,233,0,0,0,5000,7290,0.201,1,51,87.62,6.0,5.2,-0.05,6.85,0.0,0.3,1.0,2.45,3.53,-1.0,-0.6,1.21,3.47,48.72,-0.05,12.21,146,3,1853699727892943138,0,0.0,6,13
0,7,13,0,100.0,9.68,6,643,9.68,-108.57856541967264,6560.86,0,0,228,0,0,0,5000,7360,0.211,1,51,90.62,7.0,6.08,-0.05,9.77,0.0,0.41,1.0,2.42,3.53,-1.0,-0.53,1.1,3.47,49.33,-0.0,11.78,133,3,1853699727892943138,0,0.0,7,10
0,6,10,0,100.0,9.9,4,590,9.9,-86.09854964010819,6181.48,0,0,223,0,0,0,5000,7411,0.221,1,51,95.12,8.0,7.2,-0.05,8.13,0.0,0.52,1.0,2.4,3.57,-1.0,-0.46,1.21,3.46,50.26,0.03,9,123,3,1853699727892943138,0,0.0,8,19
0,8,12,0,100.0,10.51,4,519,10.51,-77.36157886443213,5850.31,0,0,218,0,0,0,5000,7488,0.213,1,47,98.12,9.0,8.17,-0.07,10.81,0.0,0.61,1.0,2.34,3.54,-1.0,-0.38,1.02,3.53,52.71,0.07,13.48,111,3,1853699727892943138,0,0.0,9,7
