agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,5817352606998698862,0,0.0,0,0
0,27,27,0,100.0,8.22,0,1112,8.22,637.000953902445,11123.0,0,0,249,0,0,0,13576,7721,0.138,2,77,78,1.0,0.22,-0.12,12.11,0.0,-0.15,1.0,2.49,3.44,-1.0,-0.93,1.11,3.47,49.88,-0.11,17,223,3,5817352606998698862,0,0.0,1,25
0,19,19,0,100.0,8.43,0,1018,8.43,-271.77030469874984,10114.95,0,0,247,0,0,0,5000,7264,0.144,2,71,78.27,2.0,1.42,-0.09,9.31,0.0,-0.06,1.0,2.5,3.47,-1.0,-0.85,1.09,3.45,49.58,-0.11,13.35,204,3,5817352606998698862,0,0.0,2,20
0,21,22,0,100.0,8.63,1,900,8.63,-254.6603525853555,9045.96,0,0,244,0,0,0,5000,7128,0.155,2,65,82.27,3.0,2.32,-0.11,12.09,0.0,0.05,1.0,2.47,3.47,-1.0,-0.79,1.23,3.43,49.7,-0.06,9.35,182,3,5817352606998698862,0,0.0,3,16
0,14,19,0,100.0,9.12,5,796,9.12,-190.2019309141466,8191.25,0,0,240,0,0,0,5000,7153,0.164,2,58,85.23,4.0,3.11,-0.09,11.66,0.0,0.16,1.0,2.44,3.5,-1.0,-0.73,1.46,3.37,50.25,-0.02,12.74,163,3,5817352606998698862,0,0.0,4,13
0,13,16,0,100.0,9.35,3,716,9.35,-144.79836479263156,7410.69,0,0,236,0,0,0,5000,7275,0.177,2,54,89.23,5.0,4.31,-0.08,10.88,0.0,0.22,1.0,2.44,3.56,-1.0,-0.68,1.38,3.38,50.41,-0.02,18.35,147,3,5817352606998698862,0,0.0,5,13
0,8,11,0,100.0,9.5,3,660,9.5,-115.02962473211932,6829.06,0,0,231,0,0,0,5000,7368,0.195,2,48,93.23,6.0,5.0,-0.06,8.09,0.0,0.2,1.0,2.43,3.51,-1.0,-0.64,1.13,3.33,50.21,-0.1,12,136,3,5817352606998698862,0,0.0,6,9
0,7,14,0,100.0,9.95,7,577,9.95,-96.62906685938417,6273.07,0,0,226,0,0,0,5000,7436,0.204,2,41,97.23,7.0,6.14,-0.06,11.48,0.0,0.34,1.0,2.36,3.48,-1.0,-0.57,1.36,3.26,51.42,-0.03,6,122,3,5817352606998698862,0,0.0,7,5
0,4,9,0,100.0,10.35,5,526,10.35,-44.20723286014953,5930.92,0,0,221,0,0,0,5000,7504,0.214,0,39,101.23,8.0,7.0,-0.04,7.96,0.0,0.39,1.0,2.33,3.5,-1.0,-0.51,1.3,3.31,52.49,-0.07,12.66,113,3,5817352606998698862,0,0.0,8,9
0,3,9,0,100.0,11.16,6,475,11.16,-39.51395762698154,5666.19,0,0,216,0,0,0,5000,7573,0.216,1,37,105.23,9.0,8.0,-0.03,8.65,0.0,0.53,1.0,2.28,3.57,-1.0,-0.42,1.1,3.39,54.48,-0.02,10.11,104,3,5817352606998698862,0,0.0,9,10
