agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,2195404948260683839,0,0.0,0,0
0,31,31,0,100.0,8.25,0,1092,8.25,751.8217811195268,10841.17,0,0,249,0,0,0,13576,7723,0.144,1,79,81,1.0,0.29,-0.13,14.16,0.0,-0.1,1.0,2.49,3.5,-1.0,-0.9,1.16,3.55,49.5,-0.08,15.75,219,3,2195404948260683839,0,0.0,1,43
0,21,21,0,100.0,8.73,0,978,8.73,-277.1007808376521,9753.09,0,0,247,0,0,0,5000,7310,0.154,1,73,81,2.0,1.24,-0.11,10.61,0.0,0.05,1.0,2.47,3.45,-1.0,-0.81,1.27,3.58,49.26,-0.03,14.75,198,3,2195404948260683839,0,0.0,2,32
0,9,9,0,100.0,8.8,0,930,8.8,-225.63560812057747,9222.67,0,0,245,0,0,0,5000,7128,0.165,1,66,82.2,3.0,2.11,-0.05,4.76,0.0,0.21,1.0,2.46,3.5,-1.0,-0.72,1.18,3.56,48.8,-0.02,11.72,189,3,2195404948260683839,0,0.0,3,25
0,15,18,0,100.0,9.17,3,826,9.17,-214.1207781605374,8407.6,0,0,242,0,0,0,5000,7146,0.17,1,65,84.2,4.0,3.11,-0.09,10.53,0.0,0.25,1.0,2.42,3.48,-1.0,-0.66,1.39,3.53,49.17,-0.0,6.72,171,3,2195404948260683839,0,0.0,4,19
0,7,12,0,100.0,9.54,5,757,9.54,-163.5619566716366,7913.66,0,0,238,0,0,0,5000,7195,0.175,1,59,87.2,5.0,4.25,-0.04,7.55,0.0,0.36,1.0,2.38,3.47,-1.0,-0.61,1.49,3.58,49.77,0.02,3,159,3,2195404948260683839,0,0.0,5,14
0,10,12,0,100.0,9.85,2,688,9.85,-122.30986752818227,7356.29,0,0,234,0,0,0,5000,7273,0.184,1,55,88.66,6.0,5.25,-0.07,8.16,0.0,0.41,1.0,2.34,3.5,-1.0,-0.54,1.26,3.66,50.04,0.01,14.35,147,3,2195404948260683839,0,0.0,6,16
0,6,9,0,100.0,10.09,3,641,10.09,-50.23791813749742,6945.54,0,0,230,0,0,0,5000,7308,0.199,1,51,90.66,7.0,6.11,-0.04,6.52,0.0,0.5,1.0,2.32,3.49,-1.0,-0.46,1.41,3.74,50.33,0.0,9.79,138,3,2195404948260683839,0,0.0,7,20
0,5,10,0,100.0,10.57,5,583,10.57,-56.19807440649779,6612.68,0,0,225,0,0,0,5000,7345,0.204,1,49,93.38,8.0,7.2,-0.04,7.81,0.0,0.63,1.0,2.28,3.42,-1.0,-0.4,1.2,3.74,51.66,0.06,12.13,128,3,2195404948260683839,0,0.0,8,10
0,12,17,0,100.0,11.32,5,497,11.32,-50.41342856879888,5976.61,0,0,220,0,0,0,5000,7458,0.21,1,40,96.38,9.0,8.12,-0.11,15.32,0.0,0.69,1.0,2.24,3.48,-1.0,-0.33,1.26,3.77,53.84,0.12,7.13,111,3,2195404948260683839,0,0.0,9,10
