agentAgingDeaths,agentCombatDeaths,agentDeaths,agentDiseaseDeaths,agentLastMoveOptimalityPercentage,agentMeanTimeToLive,agentStarvationDeaths,agentTotalMetabolism,agentWealthBurnRate,agentWealthCollected,agentWealthTotal,agentsBorn,agentsReplaced,carryingCapacity,diseaseEffectiveReproductionRate,diseaseIncidence,diseasePrevalence,environmentWealthCreated,environmentWealthTotal,giniCoefficient,largestTribe,largestTribeSize,maxWealth,meanAge,meanAgeAtDeath,meanConflictHappiness,meanDeathsPercentage,meanFamilyHappiness,meanHappiness,meanHealthHappiness,meanMetabolism,meanMovement,meanSelfishness,meanSocialHappiness,meanTradePrice,meanVision,meanWealth,meanWealthHappiness,minWealth,population,remainingTribes,seed,sickAgents,sickAgentsPercentage,timestep,tradeVolume
0,0,0,0,100.0,7.94,0,1246,7.94,12442,12442,0,0,250,0,0,0,0,8576,0.132,0,84,78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.49,3.48,-1.0,0.0,0,3.48,49.77,0.0,21,250,3,7962345100140183851,0,0.0,0,0
0,33,33,0,100.0,8.64,0,1085,8.64,836.5874305938725,10858.0,0,0,249,0,0,0,13576,7729,0.141,1,75,76,1.0,0.24,-0.15,15.21,0.0,-0.12,1.0,2.5,3.45,-1.0,-0.92,1.16,3.48,50.04,-0.05,19.71,217,3,7962345100140183851,0,0.0,1,40
0,21,21,0,100.0,8.8,0,988,8.8,-246.96582233526513,9767.33,0,0,247,0,0,0,5000,7307,0.147,1,76,78.18,2.0,1.24,-0.11,10.71,0.0,0.01,1.0,2.52,3.39,-1.0,-0.85,1.29,3.46,49.83,-0.03,18.38,196,3,7962345100140183851,0,0.0,2,25
0,10,10,0,100.0,8.66,0,941,8.66,-216.2275047232005,9152.6,0,0,244,0,0,0,5000,7138,0.161,1,72,80.18,3.0,2.1,-0.05,5.38,0.0,0.14,1.0,2.53,3.4,-1.0,-0.78,1.27,3.42,49.21,-0.03,18.38,186,3,7962345100140183851,0,0.0,3,23
0,10,12,0,100.0,8.84,2,869,8.84,-209.2782776011179,8541.22,0,0,241,0,0,0,5000,7124,0.174,1,69,82.18,4.0,3.42,-0.06,6.9,0.0,0.26,1.0,2.5,3.39,-1.0,-0.7,1.19,3.44,49.09,0.01,15,174,3,7962345100140183851,0,0.0,4,23
0,12,17,0,100.0,9.12,5,784,9.12,-182.67131664324367,7800.67,0,0,237,0,0,0,5000,7199,0.18,1,65,85.72,5.0,4.06,-0.08,10.83,0.0,0.35,1.0,2.5,3.43,-1.0,-0.63,1.18,3.45,49.69,0.05,10.32,157,3,7962345100140183851,0,0.0,5,17
0,7,9,0,100.0,9.25,2,726,9.25,-140.78740766089768,7365.81,0,0,233,0,0,0,5000,7274,0.188,1,62,89.72,6.0,5.33,-0.05,6.08,0.0,0.42,1.0,2.45,3.44,-1.0,-0.56,1.15,3.43,49.77,0.02,7.32,148,3,7962345100140183851,0,0.0,6,17
0,10,13,0,100.0,9.7,3,650,9.7,-106.12770570976119,6819.66,0,0,229,0,0,0,5000,7344,0.202,1,59,93.72,7.0,6.23,-0.07,9.63,0.0,0.51,1.0,2.41,3.49,-1.0,-0.49,1.28,3.47,50.52,0.08,6.54,135,3,7962345100140183851,0,0.0,7,17
0,5,9,0,100.0,9.89,4,605,9.89,-67.27143127758984,6351.9,0,0,224,0,0,0,5000,7400,0.22,1,52,97.72,8.0,7.11,-0.04,7.14,0.0,0.6,1.0,2.4,3.51,-1.0,-0.42,1.29,3.48,50.41,0.06,1.54,126,3,7962345100140183851,0,0.0,8,16
0,5,9,0,100.0,10.12,4,555,10.12,-57.747661340061065,6004.88,0,0,219,0,0,0,5000,7464,0.222,1,49,101.72,9.0,8.0,-0.04,7.69,0.0,0.72,1.0,2.37,3.47,-1.0,-0.34,1.47,3.48,51.32,0.11,9,117,3,7962345100140183851,0,0.0,9,14
0,6,11,0,100.0,10.8,5,492,10.8,-55.2773073199669,5649.22,0,0,214,0,0,0,5000,7532,0.221,1,45,105.72,10.0,9.0,-0.06,10.38,0.0,0.77,1.0,2.32,3.45,-1.0,-0.29,1.44,3.49,53.29,0.12,6,106,3,7962345100140183851,0,0.0,10,7
0,4,9,0,100.0,11.36,5,446,11.36,-11.248709893675265,5330.56,0,0,209,0,0,0,5000,7599,0.221,1,40,109.72,11.0,10.11,-0.04,9.28,0.0,0.75,1.0,2.3,3.42,-1.0,-0.23,1.04,3.47,54.95,0.02,8,97,3,7962345100140183851,0,0.0,11,6
0,1,2,0,100.0,11.48,1,435,11.48,12.347444981926905,5293.51,0,0,204,0,0,0,5000,7640,0.231,1,41,113.72,12.0,11.0,-0.01,2.11,0.0,0.78,1.0,2.29,3.45,-1.0,-0.18,1.3,3.47,55.72,-0.03,8.23,95,3,7962345100140183851,0,0.0,12,6
0,4,6,0,100.0,11.81,2,407,11.83,1.007978802196547,4992.8,0,0,199,0,0,0,5000,7696,0.249,1,39,117.72,13.0,12.0,-0.04,6.74,0.0,0.81,1.0,2.29,3.42,-1.0,-0.09,1.31,3.51,56.1,-0.05,5.23,89,3,7962345100140183851,0,0.0,13,14
0,1,6,0,100.0,12.21,5,382,12.26,-52.27154711062092,4827.12,2,0,194,0,0,0,5000,7701,0.242,1,38,121.72,13.69,13.0,-0.01,7.06,0.02,0.91,1.0,2.25,3.48,-1.0,-0.06,1.27,3.55,56.79,-0.04,4.43,85,3,7962345100140183851,0,0.0,14,8
0,2,6,0,100.0,12.66,4,360,12.73,-51.617053307905636,4675.39,1,0,189,0,0,0,5000,7729,0.236,1,34,125.72,14.5,14.17,-0.03,7.5,0.04,1.04,1.0,2.25,3.49,-1.0,0.01,1.22,3.66,58.44,0.02,7.47,80,3,7962345100140183851,0,0.0,15,10
0,2,6,0,100.0,13.59,4,328,13.7,25.8458511751437,4567.05,0,0,184,0,0,0,5000,7753,0.226,1,33,129.72,15.46,15.0,-0.03,8.11,0.04,1.16,1.0,2.22,3.57,-1.0,0.07,1.3,3.69,61.72,0.08,8.49,74,3,7962345100140183851,0,0.0,16,8
0,1,4,0,100.0,14.52,3,312,14.52,-19.049424378688833,4518.86,2,0,179,0,0,0,5000,7756,0.21,1,33,113.29,16.0,16.0,-0.01,5.56,0.06,1.18,1.0,2.17,3.56,-1.0,0.1,1.0,3.65,62.76,0.04,6.49,72,3,7962345100140183851,0,0.0,17,12
0,2,5,0,100.0,15.6,3,288,15.6,52.61560555095353,4350.98,0,0,174,0,0,0,5000,7792,0.213,1,31,115.27,16.93,17.0,-0.03,7.46,0.06,1.29,1.0,2.15,3.69,-1.0,0.15,1.0,3.66,64.94,0.11,14,67,3,7962345100140183851,0,0.0,18,10
